"","city","A16S","AAC3","AAC6-PRIME","ABAF","ABAQ","ABEM","ABES","ABUO","ACN","ACRA","ACRB","ACRC","ACRD","ACT","ADC","ADEA","ADEB","ADEC","ADED","ADEE","ADEF","ADEG","ADEH","ADEI","ADEJ","ADEK","ADEL","ADEN","ADER","ADES","ADET1","ADET2","AMPCR","AMPH","AMRA","AMVA","ANT3-DPRIME","ANT6","ANT9","APH3-DPRIME","APH3-PRIME","APH6","ARLR","ARNA","ARNT","ARSA","ARSB","ARSBM","ARSC","ARSCM","ARSDM","ARSM","ARSRM","ARST","BACA","BAER","BASRS","BCR","BCR1","BCRCM","BHSA","BJP1","BLAA","BLAI","BLAR","BLASGM","BLAZ","BLE","BLTD","CADC","CADD","CADR","CADX","CAP16S","CARB","CAT","CAU","CDSA","CEOB","CEPAB","CFRC","CHAA","CHR","CHRA","CMLB","CMX","CMY","CNRA","COMR","COPA","COPAM","COPB","COPBM","COPC","COPD","COPG","COPJ","COPK","COPM","COPR","COPS","COPY","COPZ","CORA","CORB","CORC","CORD","CPRR","CPT","CPXAR","CRP","CTPC","CTX","CUEA","CUER","CUTA","CZCA","CZCB","CZCD","CZCE","CZCP","CZCR","CZRA","CZRB","DFRA","DFRC","DFRG","DHFR","DHFRIII","DMEF","DNAK","DRRA","EBRA","EEFA","EEFX","EMHA","EMHB","EMHC","EMMDR","EMRA","EMRASM","EMRB","EMRBSM","EMRCSM","EMRD","EMRE","EMRR","EMRRSM","EPTB","ERM","ERM51","ERMA","ERMB","ERMC","ERMF","ERMT","ERMX","FABG","FABI","FABK","FECD","FECE","FIEF","FLOR","FOLP","FORMA","FOSA","FOSB","FOSD","FRNE","FUSA","FUSE","GALE","GLPF","GLPT","GYRA","GYRB","GYRBA","GYRBZ","GYRC","HDEA","HDEB","HNS","IBPA","ICR","IDER","ILES","INHA","KDEA","KPN","KPNE","KPNF","KPNO","L1","LMRD","LNUA","LNUC","LNUP","LPSB","LPTD","LPXA","LPXC","LSAC","LUT","MACB","MARA","MARR","MCA","MCO","MCR","MDTB","MDTC","MDTK","MECI","MEFA","MEFC","MERA","MERB","MERC","MERD","MERE","MERF","MERG","MERP","MERR","MERR1","MERR2","MERT","MEXB","MEXC1","MEXD1","MEXE","MEXF","MEXG","MEXK","MEXN","MEXQ","MEXT","MEXW","MGRA","MLS23S","MNTH","MODC","MOX","MPHB","MPHC","MPHE","MPHH","MRDH","MREA","MSBA","MSRA","MSRD","MSRE","MTRAD","MUPA","MURA","MUXA","MUXB","NCCX","NCCY","NCRBN","NCRYN","NCZA","NDH","NFSA","NIKR","NORA","NORM","NORMD","NREB","O23S","OLEC","OMP36","OMP37","OMPA","OMPF","OMPK","OMPK36","OMPR","OPMD","OPMH","OPRZ","OSCA","OXA","OXYRKP","P23S","PARC","PARE","PAREF","PARR","PARY","PATA","PATB","PBP2","PBP2B","PBP2X","PBRD","PCM","PCOA","PCOB","PCOC","PCOD","PCOE","PCOR","PCOS","PDRM","PERO","PERR","PGSA","PHOB","PHOP","PITA","PMPM","PMRA","PMRF","PRC","PST","PSTA","PSTB","PSTC","PSTS","PTSL","QACAB","QACC","QACD","QACE","QACEDELTA1","QACG","QACH","QACJ","QACL","QACR","QACZ","RAMA","RBPA","RCNA","RECG","RECGM","RLMA","RLMH","ROX","RPH","RPLD","RPOB","RPOCL","RPOCR","RPOS","RPSA","RPSE","RPSJ","RPSL","RRL","RRS","RRSA","RRSC","RRSH","RSMA","RTG","RUVB","RUVBM","SDEB","SDEY","SILA","SILB","SILC","SILE","SILF","SILP","SILR","SILS","SMDA","SMDB","SME","SMET","SMRA","SODA","SODB","SOXR","SOXS","SSME","SUGE","SULI","SULII","TCR3","TCRA","TCRB","TCRY","TCRZ","TERB","TERC","TERD","TERE","TERW","TERZ","TET16S","TET32","TET39","TET64","TETA","TETK","TETM","TETQ","TETR","TETRM","TLRC","TOLC","TOLCSM","TRIC","TTGA","TTGB","TTGC","TTGR","TUFAB","UHPT","VANRI","VANRO","VANRS","VGA","VGAE","WALK","YAJC","YCHH","YGIW","YHCN","YIEF","YJCG","YOGI","ZIPB","ZNEB","ZNUA","ZNUB","ZUR"
"gCSD17_MIN_1","MIN",0.601240834743373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135363790186125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112803158488438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157924421883813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0400451212634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098702763677383,0,0.0265087422447829,0.0225606316976875,0,0,0,0.0236886632825719,0.0293288212069938,0,0,0.0248166948674563,0,0,0,0,0,0,0,0,0,0,0,0,0.591088550479413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129159616469261,0,0,0,0,0,0,0,0.12126339537507,0,0,0,0,0.0564015792442188,0,0,0,0.20868584320361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462492949802594,0,0.7473209249859,0,0.260575296108291,0,0,0.0998307952622673,0,0.0998307952622673,0.0755781161872532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243654822335025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126903553299492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.634517766497462,0,0,0,0.114495205865764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gCSD17_MIN_2","MIN",0.724954462659381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00303582270795386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409836065573771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.534911961141469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0145719489981785,0,0,0,0,0,0,0,0,0,0,0,0,0,0.601092896174863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183970856102004,0,0,0,0,0,0,0,0,0,0,0,0,0.0783242258652095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.548876745598057,0,0.804493017607772,0,0.27565270188221,0,0,0.116575591985428,0,0.0752884031572556,0.0777170613236187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087431693989071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.959319975713418,0,0,0.0862173649058895,0.148148148148148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gCSD17_MIN_3","MIN",1.0908077994429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0629526462395543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144846796657382,0,0.0100278551532033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17103064066852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125905292479109,0,0,0.0311977715877437,0.00445682451253482,0,0,0.0211699164345404,0.0228412256267409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89805013927577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199442896935933,0,0,0,0,0,0,0,0,0,0,0,0,0.0685236768802228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.626183844011142,0,0,0,0.270194986072423,0,0,0.130362116991643,0,0.125348189415042,0.0891364902506964,0,0.0913649025069638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512534818941504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261838440111421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.942618384401114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gCSD17_MIN_4","MIN",0.904020100502513,0,0,0,0,0,0,0,0.628643216080402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1321608040201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0552763819095477,0,0,0,0,0.392462311557789,0,0,0,0,0,0,0,0,0,0,0.0959798994974874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102010050251256,0,0,0,0,0,0,0,0,0,0,0,0,0.490954773869347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22713567839196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014572864321608,0.00603015075376884,0,0,0.014572864321608,0.0396984924623116,0,0,0.0190954773869347,0,0,0,0,0,0,0,0,0,0,0,0,0.950251256281407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581407035175879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0728643216080402,0.0271356783919598,0,0,0.438693467336683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241206030150754,0.318592964824121,0,0.841708542713568,0,0.928643216080402,0,0.361809045226131,0,0,0.124623115577889,0,0.11356783919598,0.116582914572864,0.049748743718593,0,0,0,0.0994974874371859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0723618090452261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112562814070352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.985427135678392,0,0,0.0834170854271357,0.173366834170854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gCSD17_MIN_5","MIN",0.48936170212766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444033302497687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112858464384829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0962072155411656,0,0.0231267345050879,0.0259019426456984,0.0175763182238668,0,0,0,0.00971322849213691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170212765957447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.511100832562442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.402405180388529,0,0,0,0.156336725254394,0,0,0.0786308973172988,0,0.0601295097132285,0.0420906567992599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091581868640148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62904717853839,0,0,0.0564292321924144,0.111470860314524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gCSD17_NYC_1","NYC",0.770287141073658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00561797752808989,0,0,0.0468164794007491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14669163545568,0,0,0,0,0.00249687890137328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106117353308365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38576779026217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031210986267166,0,0,0,0,0.249687890137328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193508114856429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234706616729089,0,0,0.0767790262172285,0,0.152933832709114,0.117977528089888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179151061173533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.593008739076155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gCSD17_NYC_10","NYC",2.00375234521576,0.0159474671669794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049718574108818,0,0,0,0,0,0,0,0,0,0,0,0.136960600375235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106941838649156,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581613508442777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66228893058161,0,0,0.141651031894934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109756097560976,0,0.0356472795497186,0.00281425891181989,0,0,0,0.0140712945590994,0.0140712945590994,0,0.0131332082551595,0.0309568480300188,0,0,0,0.109756097560976,0,0,0,0,0,0,0,0,6.38086303939962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49155722326454,0,0,0,0,0,0,0,0,0,0,0,0,0.050656660412758,0,0,0,0.0694183864915572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11913696060038,0,0.565666041275797,0,0,0.322701688555347,0,0.51031894934334,0.324577861163227,0.112570356472795,0.139774859287054,0,0,0.074108818011257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.07410881801126,0,0,0,0.103189493433396,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22983114446529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gCSD17_NYC_12","NYC",0.574611181168558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0521227406473308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00336275746111812,0,0,0,0.00546448087431694,0,0,0,0,0,0,0,0,0,0,0,0,0.931063472047079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148802017654477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113072719630097,0,0,0.0483396385035729,0,0.0777637662883564,0.0693568726355612,0,0.0416141235813367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0819672131147541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289197141656158,0,0,0,0.0474989491382934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gCSD17_NYC_13","NYC",1.82768777614138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103092783505155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106774668630339,0,0,0,0,0,0,0,0,0,0,0,0.0478645066273932,0,0,0,0,0,0,0,0.0147275405007364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154639175257732,0,0,0,0,0,0,0,0,0,0,0.313696612665685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235640648011782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68041237113402,0,0,0.148748159057437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134020618556701,0,0.0132547864506627,0.0184094256259205,0.00294550810014728,0.00883652430044183,0,0.0132547864506627,0.0213549337260677,0,0,0.03240058910162,0,0,0,0,0,0,0,0,0,0,0,0,4.41384388807069,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0589101620029455,0,0,0,0.450662739322533,0,0,0,0,0,0,0,0,0,0,0,0,0.392488954344624,0,0,0,0,0,0,0,0.111929307805596,0,0,0,0,0.0522827687776141,0,0,0,0.0721649484536082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00589101620029455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184094256259205,0,0,0,0,0,0,0,0,1.21428571428571,0,1.17893961708395,0,0.496318114874816,0,0,0.196612665684831,0,0.335051546391753,0.282032400589102,0.0927835051546392,0.117820324005891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0817378497790869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.950662739322533,0,0,0,0.261413843888071,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33284241531664,0,0,0,0.140648011782032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gCSD17_NYC_14","NYC",1.90554640307523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00329489291598023,0,0,0,0,0,0,0,0,0,0,0,0,0.132894014277869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626029654036244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.542009884678748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00988467874794069,0.0252608456891818,0.0159253157605711,0,0,0.0104338275672707,0.00878638110928062,0,0,0.013728720483251,0,0,0,0,0,0,0,0,0,0,0,0,3.49972542559034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42723778143877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129599121361889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126304228445909,0,0,0,0,0,0,0,0,0.500823723228995,0,0.660626029654036,0,0.308621636463482,0,0,0.105985722130697,0,0.304777594728171,0.211971444261395,0.14003294892916,0.13618890719385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00219659527732015,0,0,0,0,0,0,0,0,0,0,0,0.00329489291598023,0,0,0,0,0,0,0.300933552992861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.721032399780341,0,0,0,0.0675453047775947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gCSD17_NYC_16","NYC",1.90191897654584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102345415778252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233475479744136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.30703624733475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140724946695096,0,0,0.0341151385927505,0.0106609808102345,0,0,0.0159914712153518,0.0639658848614073,0,0,0.0191897654584222,0,0,0,0,0,0,0,0,0,0,0,0,7.14818763326226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0383795309168444,0,0.760127931769723,0,0,0,0,0,0,0,0,0,0,0,0,0.0405117270788913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20149253731343,0,0.560767590618337,0,0,0.336886993603412,0,0.506396588486141,0.313432835820896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00639658848614072,0.0639658848614073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.81130063965885,0,0,0,0.227078891257996,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37526652452026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
