"","city","A16S","AAC3","AAC6-PRIME","ABAF","ABAQ","ABEM","ABES","ABUO","ACN","ACRA","ACRB","ACRC","ACRD","ACT","ADC","ADEA","ADEB","ADEC","ADED","ADEE","ADEF","ADEG","ADEH","ADEI","ADEJ","ADEK","ADEL","ADEN","ADER","ADES","ADET1","ADET2","AMPCR","AMPH","AMRA","AMVA","ANT3-DPRIME","ANT6","ANT9","APH3-DPRIME","APH3-PRIME","APH6","ARLR","ARNA","ARNT","ARSA","ARSB","ARSBM","ARSC","ARSCM","ARSDM","ARSM","ARSRM","ARST","BACA","BAER","BASRS","BCR","BCR1","BCRCM","BHSA","BJP1","BLAA","BLAI","BLAR","BLASGM","BLAZ","BLE","BLTD","CADC","CADD","CADR","CADX","CAP16S","CARB","CAT","CAU","CDSA","CEOB","CEPAB","CFRC","CHAA","CHR","CHRA","CMLB","CMX","CMY","CNRA","COMR","COPA","COPAM","COPB","COPBM","COPC","COPD","COPG","COPJ","COPK","COPM","COPR","COPS","COPY","COPZ","CORA","CORB","CORC","CORD","CPRR","CPT","CPXAR","CRP","CTPC","CTX","CUEA","CUER","CUTA","CZCA","CZCB","CZCD","CZCE","CZCP","CZCR","CZRA","CZRB","DFRA","DFRC","DFRG","DHFR","DHFRIII","DMEF","DNAK","DRRA","EBRA","EEFA","EEFX","EMHA","EMHB","EMHC","EMMDR","EMRA","EMRASM","EMRB","EMRBSM","EMRCSM","EMRD","EMRE","EMRR","EMRRSM","EPTB","ERM","ERM51","ERMA","ERMB","ERMC","ERMF","ERMT","ERMX","FABG","FABI","FABK","FECD","FECE","FIEF","FLOR","FOLP","FORMA","FOSA","FOSB","FOSD","FRNE","FUSA","FUSE","GALE","GLPF","GLPT","GYRA","GYRB","GYRBA","GYRBZ","GYRC","HDEA","HDEB","HNS","IBPA","ICR","IDER","ILES","INHA","KDEA","KPN","KPNE","KPNF","KPNO","L1","LMRD","LNUA","LNUC","LNUP","LPSB","LPTD","LPXA","LPXC","LSAC","LUT","MACB","MARA","MARR","MCA","MCO","MCR","MDTB","MDTC","MDTK","MECI","MEFA","MEFC","MERA","MERB","MERC","MERD","MERE","MERF","MERG","MERP","MERR","MERR1","MERR2","MERT","MEXB","MEXC1","MEXD1","MEXE","MEXF","MEXG","MEXK","MEXN","MEXQ","MEXT","MEXW","MGRA","MLS23S","MNTH","MODC","MOX","MPHB","MPHC","MPHE","MPHH","MRDH","MREA","MSBA","MSRA","MSRD","MSRE","MTRAD","MUPA","MURA","MUXA","MUXB","NCCX","NCCY","NCRBN","NCRYN","NCZA","NDH","NFSA","NIKR","NORA","NORM","NORMD","NREB","O23S","OLEC","OMP36","OMP37","OMPA","OMPF","OMPK","OMPK36","OMPR","OPMD","OPMH","OPRZ","OSCA","OXA","OXYRKP","P23S","PARC","PARE","PAREF","PARR","PARY","PATA","PATB","PBP2","PBP2B","PBP2X","PBRD","PCM","PCOA","PCOB","PCOC","PCOD","PCOE","PCOR","PCOS","PDRM","PERO","PERR","PGSA","PHOB","PHOP","PITA","PMPM","PMRA","PMRF","PRC","PST","PSTA","PSTB","PSTC","PSTS","PTSL","QACAB","QACC","QACD","QACE","QACEDELTA1","QACG","QACH","QACJ","QACL","QACR","QACZ","RAMA","RBPA","RCNA","RECG","RECGM","RLMA","RLMH","ROX","RPH","RPLD","RPOB","RPOCL","RPOCR","RPOS","RPSA","RPSE","RPSJ","RPSL","RRL","RRS","RRSA","RRSC","RRSH","RSMA","RTG","RUVB","RUVBM","SDEB","SDEY","SILA","SILB","SILC","SILE","SILF","SILP","SILR","SILS","SMDA","SMDB","SME","SMET","SMRA","SODA","SODB","SOXR","SOXS","SSME","SUGE","SULI","SULII","TCR3","TCRA","TCRB","TCRY","TCRZ","TERB","TERC","TERD","TERE","TERW","TERZ","TET16S","TET32","TET39","TET64","TETA","TETK","TETM","TETQ","TETR","TETRM","TLRC","TOLC","TOLCSM","TRIC","TTGA","TTGB","TTGC","TTGR","TUFAB","UHPT","VANRI","VANRO","VANRS","VGA","VGAE","WALK","YAJC","YCHH","YGIW","YHCN","YIEF","YJCG","YOGI","ZIPB","ZNEB","ZNUA","ZNUB","ZUR"
"gCSD16_NYC_19","NYC",7531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,37,0,0,0,44,0,0,0,0,0,0,0,0,0,0,80,318,0,0,0,0,21,145,0,33,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,22,0,48,0,10,0,0,0,0,0,0,0,600,0,0,22,0,0,0,0,397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,54,0,0,0,21,0,0,47,0,73,81,0,0,0,0,76,0,0,0,0,0,406,108,0,0,0,2743,0,140,258,94,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,111,0,0,0,0,0,169,0,0,0,0,0,26,0,140,0,0,65,0,0,0,26,22,0,0,38,0,0,0,0,456,0,646,0,0,0,0,49,15705,0,0,0,0,16,0,0,0,0,0,89,105,56,0,0,0,0,0,0,0,4,0,0,0,0,0,96,0,95,0,3101,571,0,0,0,0,0,0,0,0,0,0,0,0,76,0,181,571,0,0,0,122,113,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,29,0,140,0,0,0,0,0,0,49,0,70,0,108,83,606,950,0,0,0,0,0,0,122,0,0,27,0,68,0,55,0,0,0,36,1805,507,1719,0,735,0,11,338,0,990,672,456,482,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,585,74,0,0,137,0,0,0,0,0,0,0,110,123,89,14,0,0,0,0,0,0,1826,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,2703,0,0,0,245,0,0,169,0,8,0,0,0,0,0,0,0,0,0,0
"gCSD16_NYC_2","NYC",2030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,28,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,34,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2979,0,0,0,0,0,0,0,0,0,0,39,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,35,0,0,0,0,0,295,0,0,0,0,0,8,0,267,176,162,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gCSD16_NYC_20","NYC",36401,0,0,0,101,173,10,251,1062,0,0,0,0,0,55,67,250,153,0,0,0,249,114,101,1791,689,66,0,49,108,0,94,0,0,0,92,0,0,0,68,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,33,0,0,0,0,0,17,79,0,32,3490,0,0,0,0,0,106,0,0,0,0,0,0,84,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,575,157,0,23,692,0,19,0,0,0,0,0,0,777,0,1133,0,0,0,0,0,0,0,0,125,0,73,466,77,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,26,53,34,0,0,0,0,0,398,504,0,0,0,0,466,0,0,0,0,6224,461,0,0,0,0,0,19,20,73,0,0,0,140,0,0,0,0,0,0,68,0,0,265,0,0,905,0,0,0,0,0,0,0,0,0,0,0,0,0,34,494,46,36,87,20,12,70,18,40,0,20,59,0,0,0,28,1012,0,789,0,0,433,0,0,86340,0,0,0,0,16,549,0,0,0,0,0,0,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,2362,0,0,0,104,0,0,0,0,0,0,0,0,3203,98,0,2207,3743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,61,269,109,47,0,0,317,0,0,0,0,0,0,0,65,0,0,29,0,73,530,0,0,0,0,0,14161,593,1645,53,742,0,0,545,0,654,512,3665,4304,0,0,308,0,0,0,169,0,33,0,16,0,0,0,0,0,0,0,526,54,193,0,0,0,0,0,12,0,213,187,57,20,0,0,0,0,0,0,816,0,350,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,9020,82,0,0,228,0,0,0,95,0,0,0,0,390,0,0,0,0,0,0
"gCSD16_NYC_21","NYC",76968,0,22,0,115,671,24,275,0,0,1262,0,0,0,82,70,319,146,102,714,40,401,146,580,3919,1400,59,0,69,0,322,86,0,99,0,179,147,0,0,0,0,0,0,0,0,0,0,56,23,0,0,0,0,0,74,0,0,0,0,0,0,0,248,67,0,0,0,0,0,15,107,33,41,7943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,27,25,198,0,312,0,0,0,719,302,0,82,650,32,0,0,0,0,0,0,0,682,0,2649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,68,0,0,0,0,0,0,11,0,0,0,224,341,0,0,0,0,0,794,1075,34,0,0,0,2257,50,0,0,158,9778,1986,955,0,0,0,0,0,41,106,0,0,0,173,178,0,0,0,0,0,39,0,0,502,0,532,3074,0,0,0,0,0,0,108,84,0,373,0,0,0,0,492,0,89,145,13,0,0,64,88,0,72,180,82,0,0,243,809,0,1047,0,0,976,0,139,181407,0,0,0,5,30,1441,0,0,0,0,0,72,1833,0,0,241,0,906,0,0,0,0,0,0,0,0,0,0,0,1074,2704,0,0,0,214,0,0,0,0,0,0,0,0,5359,239,0,7570,8106,0,0,0,0,0,374,0,0,0,0,897,91,43,76,61,62,201,0,0,0,0,0,165,191,0,0,0,0,0,245,387,235,178,243,0,406,415,0,0,0,0,0,0,106,18,0,0,0,82,537,0,0,0,0,0,34551,1822,1320,128,692,0,12,1002,0,712,456,8014,9763,0,0,320,0,0,0,371,202,176,24,27,325,0,294,492,0,1175,46,448,224,219,0,0,0,0,51,1785,0,348,339,35,28,8,0,0,0,0,10,902,0,208,0,0,0,0,0,95,0,0,0,0,657,0,549,227,0,18702,0,0,0,153,0,0,0,185,0,0,0,0,697,0,223,0,0,0,44
"gCSD16_NYC_22","NYC",9005,50,0,0,0,0,0,0,1445,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,48,0,0,0,0,0,0,75,46,0,0,0,12,0,0,0,0,0,0,0,0,0,0,53,289,0,0,0,0,18,152,0,44,670,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,182,0,0,0,35,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,681,54,0,155,688,0,10,0,0,0,0,0,0,0,0,0,29,18,0,0,0,0,0,0,0,0,0,0,0,92,0,275,0,259,442,0,0,0,86,0,0,0,0,86,0,0,0,61,0,86,76,0,0,0,0,102,0,23,0,0,0,399,81,0,0,0,4337,258,0,353,0,0,0,48,0,91,0,0,0,169,117,0,0,0,0,0,36,0,0,0,147,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,0,218,0,0,18,7,0,0,0,53,13,0,0,0,0,0,0,1036,0,767,0,0,0,0,27,17832,0,0,0,0,28,0,0,0,0,96,76,239,55,0,248,0,0,1092,0,0,0,0,0,254,0,0,100,0,0,0,2959,699,0,0,155,0,0,0,0,0,360,482,0,0,124,0,676,548,0,0,796,129,124,0,0,0,0,140,131,41,27,52,21,48,86,120,0,42,0,133,179,0,0,33,0,0,0,62,337,110,85,156,0,691,806,0,0,0,0,0,0,109,0,25,0,0,58,621,73,37,0,0,0,3986,513,2183,41,927,0,14,335,0,1082,767,718,672,0,0,281,0,0,0,258,107,48,24,12,206,0,99,0,0,2206,88,589,44,159,0,0,0,0,0,0,0,110,125,45,28,0,0,0,0,0,0,1752,0,0,0,608,72,0,0,0,0,0,0,211,0,0,0,0,0,3285,108,0,0,310,0,0,149,0,0,0,0,0,172,0,0,0,0,0,0
"gCSD16_NYC_23","NYC",71728,0,0,243,82,249,14,449,0,0,0,0,0,0,40,87,387,282,72,286,31,257,120,618,3355,1743,130,49,52,103,326,88,0,0,0,127,292,0,0,484,0,429,0,0,0,0,0,148,29,66,0,0,0,0,0,0,0,0,0,0,0,0,226,62,307,0,0,0,0,0,95,0,49,7296,0,0,0,0,0,0,0,0,0,0,273,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,0,0,0,0,0,487,273,0,55,0,0,0,0,0,0,0,0,0,646,0,2638,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,0,368,0,0,53,0,0,0,0,57,0,14,0,0,0,0,103,0,0,0,0,0,453,1031,16,18,0,0,2185,62,0,0,0,9486,978,181,243,0,0,0,28,35,94,0,253,0,0,0,0,0,0,0,0,60,0,0,336,0,700,1404,169,0,0,0,0,0,154,0,0,0,0,0,0,0,675,0,0,192,96,0,0,59,86,0,0,142,0,0,0,23,865,0,0,0,0,1089,0,32,169007,0,0,0,0,39,1501,0,0,0,0,46,103,2084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,4934,0,0,0,0,0,0,0,0,0,0,0,0,7858,186,0,5221,7277,0,0,0,178,0,0,0,0,0,0,0,25,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,178,330,172,0,152,0,560,629,0,0,0,0,0,0,129,0,0,0,0,0,486,39,26,0,0,556,30545,1065,1742,95,656,38,24,861,0,1131,711,7209,8306,0,0,575,0,0,0,536,211,228,0,51,477,0,343,0,0,0,0,0,109,349,0,0,0,0,0,406,0,176,0,39,15,0,0,0,0,0,0,2082,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,16585,0,0,0,194,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0
"gCSD16_NYC_24","NYC",59980,0,0,0,0,0,0,0,0,0,586,0,0,0,0,0,0,0,0,0,0,0,0,0,2638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,60,0,0,0,0,13,58,0,0,8302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,4,0,0,0,0,0,201,0,0,0,177,441,0,276,0,0,0,0,0,0,0,0,0,0,0,1573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,96,208,0,0,0,0,0,0,986,6,0,0,0,0,22,0,0,0,5865,2556,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,1763,0,137,0,0,0,0,78,0,0,0,0,0,0,0,439,0,0,112,44,7,0,67,36,0,0,112,0,0,0,0,518,0,0,0,0,421,0,17,154134,0,0,0,0,0,2191,0,0,0,0,0,0,2930,0,0,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1193,0,0,0,123,0,0,0,0,0,0,0,0,5756,235,0,1769,4912,0,0,0,0,0,0,0,0,0,0,917,27,11,33,24,37,0,0,0,0,0,0,140,0,0,0,0,0,0,622,503,394,0,366,0,340,0,0,0,0,0,0,0,67,0,0,0,0,0,662,0,0,0,0,0,25171,992,0,349,341,6,11,994,0,303,249,8131,9259,0,0,527,0,0,0,566,184,189,0,49,573,0,407,0,0,0,0,0,293,393,0,0,0,0,0,96,0,212,133,39,9,0,0,0,0,0,0,345,0,595,0,0,0,0,0,285,0,0,0,0,0,0,0,0,0,12439,0,0,0,0,0,0,0,226,0,0,0,0,824,0,0,0,0,0,0
"gCSD16_NYC_25","NYC",7668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,11,0,0,0,0,0,0,0,0,0,0,0,0,0,76,86,0,0,9,0,0,98,0,44,502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,29,0,82,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,54,0,0,0,0,61,0,0,11,0,0,157,74,0,0,0,2855,151,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,88,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,10,0,0,20,0,0,0,26,0,0,0,194,721,0,0,0,0,0,0,28,14901,0,0,0,0,26,0,0,0,0,0,0,58,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2135,0,0,0,141,0,0,0,0,0,0,0,5,0,82,0,0,727,0,0,0,85,72,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,91,0,437,563,0,0,0,0,0,0,80,0,0,0,0,56,0,48,0,0,0,40,1622,322,1623,31,663,37,19,368,0,876,617,553,518,0,0,190,0,0,0,173,115,52,0,18,175,0,0,0,0,0,0,0,16,121,0,0,0,0,0,0,0,0,117,49,12,0,0,0,0,0,0,1653,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,2547,0,0,97,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gCSD16_NYC_26","NYC",16484,0,0,0,49,53,0,101,1790,0,724,0,0,68,0,0,0,0,0,0,0,71,40,36,441,0,32,0,0,0,0,37,0,0,0,0,20,0,0,6,66,0,0,498,0,0,0,118,57,62,0,0,8,0,51,69,265,0,0,0,0,0,0,73,213,0,0,14,0,33,136,0,38,1519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,97,0,0,0,717,135,0,567,0,0,0,0,0,0,0,0,0,859,0,221,0,22,0,0,0,1125,0,0,185,0,0,0,0,169,0,0,186,236,0,0,0,0,0,0,52,0,0,0,74,0,16,35,97,116,0,0,0,0,0,70,0,0,0,0,141,562,104,0,0,0,4796,777,495,0,0,0,0,0,64,139,0,283,0,0,238,0,0,0,0,0,87,0,0,63,0,0,222,122,0,0,0,0,59,110,0,0,0,0,0,0,0,379,0,0,52,33,6,0,8,41,0,0,28,39,0,0,294,1072,0,785,0,0,111,0,38,39655,0,0,0,0,50,221,0,0,0,185,88,142,258,0,0,101,0,1107,0,0,0,0,0,0,0,12,82,0,0,62,3756,831,0,0,0,0,0,111,0,0,0,591,0,694,237,574,445,2028,0,0,1132,0,66,151,0,0,0,0,367,208,62,180,75,97,299,0,0,0,0,0,257,0,0,0,0,0,0,141,477,281,224,213,91,748,1046,0,0,0,0,32,0,96,0,39,0,0,0,616,0,0,0,0,0,7698,678,2612,126,1153,0,0,573,0,1260,1009,1543,1751,0,0,328,0,0,0,617,231,321,122,86,567,0,246,525,0,945,0,0,155,262,0,0,0,0,0,0,0,196,194,81,20,0,0,48,0,30,67,1822,0,0,0,0,55,0,0,15,0,0,0,216,0,0,0,0,0,5216,228,0,188,324,47,0,143,57,0,0,0,0,411,0,354,0,0,0,0
"gCSD16_NYC_3","NYC",2742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,82,0,0,0,0,0,70,0,24,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,112,40,0,0,0,581,0,0,0,0,0,0,0,0,54,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,69,0,0,0,0,0,140,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,18,9132,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,447,0,0,0,0,0,0,0,98,0,0,0,0,0,0,24,0,0,0,0,485,865,0,0,277,0,0,137,0,304,241,346,354,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gCSD16_NYC_4","NYC",9913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,30,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,83,0,0,0,0,0,94,0,37,798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,35,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,10,0,0,14,0,56,0,0,0,0,0,0,0,0,26,0,0,123,28,0,0,0,786,251,0,0,0,0,0,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,16,23,0,0,34,0,0,0,0,0,0,0,0,0,40,0,0,16738,0,0,0,0,0,241,0,0,0,0,0,0,317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1514,0,0,0,0,0,0,0,0,0,0,0,0,297,90,0,0,245,0,0,0,0,0,0,0,0,0,0,0,35,17,35,26,0,68,0,0,0,0,0,0,0,0,0,0,0,0,60,163,85,0,88,0,320,0,0,0,0,0,0,0,97,0,0,0,0,0,283,0,25,0,0,0,2527,266,854,42,409,0,0,220,0,503,367,864,889,0,0,0,0,0,0,144,109,39,20,0,132,0,67,0,0,0,0,0,29,90,0,0,0,0,0,10,0,0,0,32,9,0,0,0,0,0,0,495,0,121,0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,1967,0,0,0,0,0,0,0,0,0,0,0,0,106,0,0,0,0,0,0
"gCSD16_NYC_5","NYC",10419,0,0,0,0,0,0,0,1531,66,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,85,0,0,571,0,0,0,285,117,0,0,0,38,0,0,0,270,0,0,0,0,0,0,105,382,0,0,0,0,44,187,0,102,704,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,30,66,0,0,0,37,0,0,0,0,53,0,0,18,0,0,591,77,0,80,731,0,0,0,0,0,0,0,0,926,0,0,42,40,0,0,0,1139,436,4,0,0,0,0,0,0,0,299,0,291,544,0,0,29,70,0,0,0,0,0,23,30,0,117,39,133,161,0,0,0,0,211,0,28,0,0,0,697,149,0,0,0,5178,0,190,362,0,0,0,42,0,0,0,344,140,0,0,0,0,0,0,0,46,20,0,0,0,0,83,207,0,0,16,0,0,195,0,0,0,0,0,173,0,586,0,0,103,23,23,0,58,29,0,0,57,31,0,0,295,1167,0,845,0,0,63,603,75,25239,0,0,0,0,99,0,0,0,0,0,116,0,87,135,259,0,0,1183,0,0,0,14,0,331,0,0,159,0,130,0,3937,926,0,0,192,0,0,0,267,0,371,0,20,0,94,0,652,1584,0,207,1046,192,179,0,150,175,0,154,101,29,16,46,19,0,92,134,0,0,53,0,238,0,0,83,0,0,0,86,368,111,0,158,159,951,1466,0,0,55,24,0,0,157,0,0,47,0,69,626,103,65,0,0,54,5433,880,2611,42,1147,0,0,485,450,1372,986,673,780,22,0,269,0,0,0,249,130,81,0,20,196,0,0,0,0,2868,101,740,69,184,58,0,0,0,0,0,0,0,179,119,0,0,0,0,0,0,0,2888,0,0,0,614,174,0,0,0,0,0,0,223,757,0,0,0,0,4227,0,0,158,341,52,0,196,38,0,22,0,0,175,0,378,0,0,0,0
"gCSD16_NYC_6","NYC",6517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,174,0,0,0,0,0,162,0,68,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,25,0,0,0,0,40,0,0,7,0,0,0,0,0,0,38,42,0,33,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,43,0,0,0,0,0,0,0,0,0,21,64,0,0,0,0,0,0,0,0,0,0,0,304,0,0,0,0,1068,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,128,20,0,0,0,0,0,0,0,0,0,0,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,252,0,455,0,0,0,0,40,9578,0,0,0,0,63,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1592,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,180,0,0,77,32,508,605,0,0,6,0,0,0,146,0,0,0,0,53,0,0,0,0,0,0,462,368,1171,16,529,0,0,171,0,625,536,453,444,0,0,151,0,0,0,0,79,0,0,0,0,0,0,0,0,589,0,298,0,98,0,0,0,0,0,0,0,0,108,45,0,0,0,0,0,0,0,1120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1515,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0
