"","city","A16S","AAC3","AAC6-PRIME","ABAF","ABAQ","ABEM","ABES","ABUO","ACN","ACRA","ACRB","ACRC","ACRD","ACT","ADC","ADEA","ADEB","ADEC","ADED","ADEE","ADEF","ADEG","ADEH","ADEI","ADEJ","ADEK","ADEL","ADEN","ADER","ADES","ADET1","ADET2","AMPCR","AMPH","AMRA","AMVA","ANT3-DPRIME","ANT6","ANT9","APH3-DPRIME","APH3-PRIME","APH6","ARLR","ARNA","ARNT","ARSA","ARSB","ARSBM","ARSC","ARSCM","ARSDM","ARSM","ARSRM","ARST","BACA","BAER","BASRS","BCR","BCR1","BCRCM","BHSA","BJP1","BLAA","BLAI","BLAR","BLASGM","BLAZ","BLE","BLTD","CADC","CADD","CADR","CADX","CAP16S","CARB","CAT","CAU","CDSA","CEOB","CEPAB","CFRC","CHAA","CHR","CHRA","CMLB","CMX","CMY","CNRA","COMR","COPA","COPAM","COPB","COPBM","COPC","COPD","COPG","COPJ","COPK","COPM","COPR","COPS","COPY","COPZ","CORA","CORB","CORC","CORD","CPRR","CPT","CPXAR","CRP","CTPC","CTX","CUEA","CUER","CUTA","CZCA","CZCB","CZCD","CZCE","CZCP","CZCR","CZRA","CZRB","DFRA","DFRC","DFRG","DHFR","DHFRIII","DMEF","DNAK","DRRA","EBRA","EEFA","EEFX","EMHA","EMHB","EMHC","EMMDR","EMRA","EMRASM","EMRB","EMRBSM","EMRCSM","EMRD","EMRE","EMRR","EMRRSM","EPTB","ERM","ERM51","ERMA","ERMB","ERMC","ERMF","ERMT","ERMX","FABG","FABI","FABK","FECD","FECE","FIEF","FLOR","FOLP","FORMA","FOSA","FOSB","FOSD","FRNE","FUSA","FUSE","GALE","GLPF","GLPT","GYRA","GYRB","GYRBA","GYRBZ","GYRC","HDEA","HDEB","HNS","IBPA","ICR","IDER","ILES","INHA","KDEA","KPN","KPNE","KPNF","KPNO","L1","LMRD","LNUA","LNUC","LNUP","LPSB","LPTD","LPXA","LPXC","LSAC","LUT","MACB","MARA","MARR","MCA","MCO","MCR","MDTB","MDTC","MDTK","MECI","MEFA","MEFC","MERA","MERB","MERC","MERD","MERE","MERF","MERG","MERP","MERR","MERR1","MERR2","MERT","MEXB","MEXC1","MEXD1","MEXE","MEXF","MEXG","MEXK","MEXN","MEXQ","MEXT","MEXW","MGRA","MLS23S","MNTH","MODC","MOX","MPHB","MPHC","MPHE","MPHH","MRDH","MREA","MSBA","MSRA","MSRD","MSRE","MTRAD","MUPA","MURA","MUXA","MUXB","NCCX","NCCY","NCRBN","NCRYN","NCZA","NDH","NFSA","NIKR","NORA","NORM","NORMD","NREB","O23S","OLEC","OMP36","OMP37","OMPA","OMPF","OMPK","OMPK36","OMPR","OPMD","OPMH","OPRZ","OSCA","OXA","OXYRKP","P23S","PARC","PARE","PAREF","PARR","PARY","PATA","PATB","PBP2","PBP2B","PBP2X","PBRD","PCM","PCOA","PCOB","PCOC","PCOD","PCOE","PCOR","PCOS","PDRM","PERO","PERR","PGSA","PHOB","PHOP","PITA","PMPM","PMRA","PMRF","PRC","PST","PSTA","PSTB","PSTC","PSTS","PTSL","QACAB","QACC","QACD","QACE","QACEDELTA1","QACG","QACH","QACJ","QACL","QACR","QACZ","RAMA","RBPA","RCNA","RECG","RECGM","RLMA","RLMH","ROX","RPH","RPLD","RPOB","RPOCL","RPOCR","RPOS","RPSA","RPSE","RPSJ","RPSL","RRL","RRS","RRSA","RRSC","RRSH","RSMA","RTG","RUVB","RUVBM","SDEB","SDEY","SILA","SILB","SILC","SILE","SILF","SILP","SILR","SILS","SMDA","SMDB","SME","SMET","SMRA","SODA","SODB","SOXR","SOXS","SSME","SUGE","SULI","SULII","TCR3","TCRA","TCRB","TCRY","TCRZ","TERB","TERC","TERD","TERE","TERW","TERZ","TET16S","TET32","TET39","TET64","TETA","TETK","TETM","TETQ","TETR","TETRM","TLRC","TOLC","TOLCSM","TRIC","TTGA","TTGB","TTGC","TTGR","TUFAB","UHPT","VANRI","VANRO","VANRS","VGA","VGAE","WALK","YAJC","YCHH","YGIW","YHCN","YIEF","YJCG","YOGI","ZIPB","ZNEB","ZNUA","ZNUB","ZUR"
"gCSD17_MIN_1","MIN",0.000242459034999394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.45873999998635e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.54894999998863e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.36852999998408e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000419413189998951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98033124999005e-05,0,1.06900324999733e-05,9.09789999997726e-06,0,0,0,9.55279499997612e-06,1.18272699999704e-05,0,0,1.0007689999975e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000238364979999404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20854774998698e-05,0,0,0,0,0,0,0,4.89012124998777e-05,0,0,0,0,2.27447499999431e-05,0,0,0,8.41555749997896e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000186506949999534,0,0.000301367937499247,0,0.000105080744999737,0,0,4.02582074998994e-05,0,4.02582074998994e-05,3.04779649999238e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.82573199997544e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11756874998721e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00025587843749936,0,0,0,4.61718424998846e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gCSD17_MIN_2","MIN",0.000249738757363528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04580719163957e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000141183970871341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000184271227166892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.01987451986992e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000207069823944634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.33759158133577e-05,0,0,0,0,0,0,0,0,0,0,0,0,2.69818255443008e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000189081940248434,0,0.000277138905784485,0,9.49592930008726e-05,0,0,4.01589961589593e-05,0,2.59360183526612e-05,2.67726641059729e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.01192471192195e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000330475072558103,0,0,2.97009242425637e-05,5.10353909520108e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gCSD17_MIN_3","MIN",0.000369855597645467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1345088117435e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.91125921286115e-06,0,3.4001025319808e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000397056417901313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.269017623487e-05,0,0,1.05780967661625e-05,1.51115668088035e-06,0,0,7.17799423418168e-06,7.74467798951182e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000643563851469921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.76242614693959e-05,0,0,0,0,0,0,0,0,0,0,0,0,2.32340339685355e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00021231751366369,0,0,0,9.16138737783715e-05,0,0,4.42013329157504e-05,0,4.250128164976e-05,3.02231336176071e-05,0,3.09787119580473e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73783018301241e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.87804550017208e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000319609638006195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gCSD17_MIN_4","MIN",0.000307580359857053,0,0,0,0,0,0,0,0.000213887176309713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49658891842162e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88070258945391e-05,0,0,0,0,0.000133529883851228,0,0,0,0,0,0,0,0,0,0,3.2655835871427e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47075114235585e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.000167040584536043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000417515974858768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.95821591765121e-06,2.05167555213154e-06,0,0,4.95821591765121e-06,1.35068640515326e-05,0,0,6.49697258174987e-06,0,0,0,0,0,0,0,0,0,0,0,0,0.000323309872423395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000197815717818016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47910795882561e-05,9.23253998459192e-06,0,0,0.000149259396417569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.20670220852615e-05,0.000108396858337616,0,0.000286379712485027,0,0.000315958035028257,0,0.000123100533127892,0,0,4.24012947440518e-05,0,3.86398895651439e-05,3.96657273412097e-05,1.69263233050852e-05,0,0,0,3.38526466101704e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.46201066255784e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.82979436397887e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000335277979810829,0,0,2.83815118044863e-05,5.89856721237817e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gCSD17_MIN_5","MIN",0.000235678887738216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13848518174562e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.43531650360346e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63338456044885e-05,0,1.11379436549251e-05,1.24744968935161e-05,8.46483717774309e-06,0,0,0,4.67793633506855e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.19752653002489e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000246148554773845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000193800219595697,0,0,0,7.52924991072938e-05,0,0,3.78690084267454e-05,0,2.89586535028053e-05,2.02710574519637e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.41062568735035e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000302952067413963,0,0,2.71765825180173e-05,5.36848884167391e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gCSD17_NYC_1","NYC",0.000370552543690067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70257122626467e-06,0,0,2.25214268855389e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.05671375746886e-05,0,0,0,0,1.20114276722874e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.10485676072215e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000666634235811951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50142845903593e-06,0,0,0,0,0.000120114276722874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.30885644602275e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112907420119502,0,0,3.69351400922838e-05,0,7.35699944927604e-05,5.6753995751558e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.61819935486622e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000285271407216826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gCSD17_NYC_10","NYC",0.000505680261874194,4.02460882577776e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25473098686013e-05,0,0,0,0,0,0,0,0,0,0,0,3.4564287562562e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69885533022744e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46779851293071e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000419506284663423,0,0,3.57479960407319e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.76987783891764e-05,0,8.99618443409147e-06,7.10225086901958e-07,0,0,0,3.55112543450979e-06,3.55112543450979e-06,0,3.3143837388758e-06,7.81247595592154e-06,0,0,0,2.76987783891764e-05,0,0,0,0,0,0,0,0,0.00161031701370237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000124052648512209,0,0,0,0,0,0,0,0,0,0,0,0,1.27840515642352e-05,0,0,0,1.7518885476915e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000282432842891345,0,0.000142755242467294,0,0,8.14391432980912e-05,0,0.000128787482424888,8.19126266893592e-05,2.84090034760783e-05,3.52745126494639e-05,0,0,1.87025939550849e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000523435889046743,0,0,0,2.60415865197385e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000310368362976156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gCSD17_NYC_12","NYC",0.000352609399839198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19850516313537e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06355171815185e-06,0,0,0,3.35327154199676e-06,0,0,0,0,0,0,0,0,0,0,0,0,0.000571345881963294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.13121635282195e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9386926522856e-05,0,0,2.96635559484329e-05,0,4.77196334822616e-05,4.2560754186882e-05,0,2.55364525121292e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.02990731299514e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000177465447761059,0,0,0,2.91476680188949e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gCSD17_NYC_13","NYC",0.000501881144353716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.83091701085899e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.93202118981824e-05,0,0,0,0,0,0,0,0,0,0,0,1.31435432647025e-05,0,0,0,0,0,0,0,4.04416715836999e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24637551628849e-06,0,0,0,0,0,0,0,0,0,0,8.61407604732808e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.47066745339198e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000461439472770016,0,0,4.08460882995369e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.68019211411669e-05,0,3.63975044253299e-06,5.05520894796249e-06,8.08833431673998e-07,2.42650029502199e-06,0,3.63975044253299e-06,5.86404237963649e-06,0,0,8.89716774841398e-06,0,0,0,0,0,0,0,0,0,0,0,0,0.00121203689736349,0,0,0,0,0,0,0,0,0,0,0,0,0,1.617666863348e-05,0,0,0,0.000123751515046122,0,0,0,0,0,0,0,0,0,0,0,0,0.00010777705477056,0,0,0,0,0,0,0,3.07356704036119e-05,0,0,0,0,1.43567934122135e-05,0,0,0,1.9816419076013e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.617666863348e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.05520894796249e-06,0,0,0,0,0,0,0,0,0.000333441582207606,0,0.000323735581027518,0,0.000136288433237069,0,0,5.39896315642394e-05,0,9.20048028529173e-05,7.74458010827853e-05,2.54782530977309e-05,3.23533372669599e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.24451277289534e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000261050990072783,0,0,0,7.17839670610673e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000365997127832484,0,0,0,3.86217963624334e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gCSD17_NYC_14","NYC",0.000863993052201116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49393611331605e-06,0,0,0,0,0,0,0,0,0,0,0,0,6.02554232370807e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8384786153005e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024575249064049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.48180833994815e-06,1.14535102020897e-05,7.22069121436091e-06,0,0,4.73079769216749e-06,3.98382963550947e-06,0,0,6.22473380548354e-06,0,0,0,0,0,0,0,0,0,0,0,0,0.00158680914169386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000193713716026648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.87614871237646e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.72675510104486e-06,0,0,0,0,0,0,0,0,0.00022707828922404,0,0.000299534190719868,0,0.00013993201594727,0,0,4.80549449783329e-05,0,0.000138189090481735,9.61098899566659e-05,6.34922848159321e-05,6.17493593503967e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.95957408877367e-07,0,0,0,0,0,0,0,0,0,0,0,1.49393611331605e-06,0,0,0,0,0,0,0.000136446165016199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000326923019463996,0,0,0,3.0625690322979e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
