"","city","A16S","AAC3","AAC6-PRIME","ABAF","ABAQ","ABEM","ABES","ABUO","ACN","ACRA","ACRB","ACRC","ACRD","ACT","ADC","ADEA","ADEB","ADEC","ADED","ADEE","ADEF","ADEG","ADEH","ADEI","ADEJ","ADEK","ADEL","ADEN","ADER","ADES","ADET1","ADET2","AMPCR","AMPH","AMRA","AMVA","ANT3-DPRIME","ANT6","ANT9","APH3-DPRIME","APH3-PRIME","APH6","ARLR","ARMR","ARNA","ARNT","ARSA","ARSB","ARSBM","ARSC","ARSCM","ARSDM","ARSM","ARSR","ARSRM","ARST","ASR","BACA","BAER","BASRS","BCR","BCR1","BCRCM","BHSA","BJP1","BLAA","BLAI","BLAR","BLASGM","BLAZ","BLE","BLTD","CADC","CADD","CADR","CADX","CAP16S","CARB","CAT","CATA","CAU","CDSA","CEOB","CEPAB","CFRC","CHAA","CHR","CHRA","CINA","CMLB","CMX","CMY","CNRA","COMR","COPA","COPAM","COPB","COPBM","COPC","COPD","COPG","COPJ","COPK","COPM","COPR","COPS","COPY","COPZ","CORA","CORB","CORC","CORD","CPRR","CPRS","CPT","CPXAR","CRP","CRPP","CTPC","CTX","CUEA","CUER","CUTA","CZCA","CZCB","CZCD","CZCE","CZCP","CZCR","CZRA","CZRB","DFRA","DFRC","DFRG","DHFR","DHFRIII","DMEF","DNAK","DRRA","EBRA","EEFA","EEFX","EMHA","EMHB","EMHC","EMMDR","EMRA","EMRASM","EMRB","EMRBSM","EMRCSM","EMRD","EMRE","EMRR","EMRRSM","EPTB","ERM","ERM51","ERMA","ERMB","ERMC","ERMF","ERMT","ERMX","FABG","FABI","FABK","FECD","FECE","FIEF","FLOR","FOLP","FORMA","FOSA","FOSB","FOSD","FOSY","FPTA","FPVA","FRNE","FUSA","FUSE","GALE","GLPF","GLPT","GYRA","GYRB","GYRBA","GYRBZ","GYRC","HDEA","HDEB","HNS","IBPA","ICR","IDER","ILES","INHA","KDEA","KPN","KPNE","KPNF","KPNO","L1","LIAFSR","LMRD","LNUA","LNUC","LNUP","LPSB","LPTD","LPXA","LPXC","LSAC","LUT","MACB","MARA","MARR","MCA","MCO","MCR","MDTB","MDTC","MDTJ","MDTK","MECI","MEFA","MEFC","MERA","MERB","MERC","MERD","MERE","MERF","MERG","MERP","MERR","MERR1","MERR2","MERT","MEXA","MEXB","MEXC","MEXC1","MEXD","MEXD1","MEXE","MEXF","MEXG","MEXH","MEXI","MEXJ","MEXK","MEXL","MEXN","MEXQ","MEXR","MEXS","MEXT","MEXV","MEXW","MEXX","MEXY","MEXZ","MGRA","MLS23S","MNTH","MNTP","MODC","MOX","MPHB","MPHC","MPHE","MPHH","MRDH","MREA","MSBA","MSRA","MSRD","MSRE","MTRAD","MUPA","MURA","MUXA","MUXB","MUXC","NALC","NALD","NCCX","NCCY","NCRBN","NCRYN","NCZA","NDH","NFSA","NFXB","NIKC","NIKR","NORA","NORM","NORMD","NREB","O23S","OLEC","OMP36","OMP37","OMPA","OMPF","OMPK","OMPK36","OMPR","OPMB","OPMD","OPMH","OPRD","OPRJ","OPRM","OPRN","OPRZ","OSCA","OXA","OXYRKP","P23S","PARC","PARE","PAREF","PARR","PARS","PARY","PATA","PATB","PBP2","PBP2B","PBP2X","PBRD","PCM","PCOA","PCOB","PCOC","PCOD","PCOE","PCOR","PCOS","PDRM","PERO","PERR","PGSA","PHOB","PHOP","PHOQ","PITA","PMPM","PMRA","PMRAR","PMRF","PRC","PST","PSTA","PSTB","PSTC","PSTS","PTSL","QACAB","QACC","QACD","QACE","QACEDELTA1","QACG","QACH","QACJ","QACL","QACR","QACZ","RAMA","RBPA","RCNA","RECG","RECGM","RLMA","RLMH","ROX","RPH","RPLD","RPOB","RPOCL","RPOCR","RPOS","RPSA","RPSE","RPSJ","RPSL","RRL","RRS","RRSA","RRSC","RRSH","RSMA","RTG","RUVB","RUVBM","SDEB","SDEY","SILA","SILB","SILC","SILE","SILF","SILP","SILR","SILS","SMDA","SMDB","SME","SMET","SMRA","SODA","SODB","SOXR","SOXS","SSME","SUGE","SULI","SULII","TCR3","TCRA","TCRB","TCRY","TCRZ","TERB","TERC","TERD","TERE","TERW","TERZ","TET16S","TET32","TET39","TET64","TETA","TETH","TETK","TETM","TETQ","TETR","TETRM","TLRC","TOLC","TOLCSM","TRIA","TRIB","TRIC","TTGA","TTGB","TTGC","TTGR","TUFAB","UHPT","VANRI","VANRO","VANRS","VGA","VGAE","WALK","YAJC","YCHH","YGIW","YHCN","YIEF","YJCG","YODB","YOGI","ZIPB","ZNEB","ZNUA","ZNUB","ZUR"
"gCSD16_NYC_11","NYC",58910,0,0,204,597,1267,211,996,0,0,9745,0,5835,56,533,194,612,288,359,1166,343,1526,653,1388,3566,1884,451,240,187,144,289,411,0,1787,0,602,1796,0,0,51,0,0,0,0,0,0,540,2071,1557,13,100,31,0,0,106,0,0,1476,1204,213,0,0,0,0,0,485,43,0,0,0,0,0,0,57,0,13,11605,34,0,0,0,0,0,1637,0,0,0,0,0,0,0,0,0,0,1525,243,0,0,0,0,0,0,0,0,0,0,0,0,3769,910,1894,0,0,0,0,9702,2337,0,0,1839,0,334,0,0,0,0,0,0,0,0,0,665,0,0,0,0,0,0,0,0,278,4,0,0,0,2017,0,374,2726,0,0,1295,0,796,60,2671,0,0,0,0,0,0,0,0,1217,1560,0,0,0,533,0,1280,1103,1186,0,0,0,0,0,0,886,48,0,1092,1645,11984,11262,2332,0,0,0,0,1050,982,261,0,0,0,1872,3168,0,0,1177,0,0,0,37,0,0,998,2194,462,1660,0,0,0,358,0,0,0,1244,3476,5939,0,0,0,0,0,1770,44,454,352,170,15,0,194,294,0,0,399,0,41,0,0,0,0,377,753,0,0,0,0,0,0,0,0,0,0,1119,0,0,0,0,0,0,184728,1171,0,0,0,0,0,401,0,0,0,2211,0,0,643,0,0,1672,0,4173,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,947,8261,0,721,879,2893,0,707,1448,0,0,0,0,0,0,0,0,0,0,1043,3760,0,13453,12421,448,0,0,0,0,0,2399,0,0,0,0,5326,2184,1009,2537,1421,1944,4496,0,0,0,0,1112,0,0,3198,0,0,0,0,0,0,4085,4545,4288,4672,4735,0,315,0,0,0,5,0,0,0,96,0,463,0,0,206,1320,0,0,0,0,0,36309,1796,0,2478,208,0,0,2640,0,447,295,15722,14551,0,14,539,0,1688,4341,9684,4199,4471,835,1219,8679,446,4350,3582,3061,1184,0,0,3008,498,0,146,0,0,0,188,0,644,5054,1050,498,409,731,607,618,0,0,1301,0,1598,0,0,0,0,172,0,730,84,0,60,314,0,0,1152,0,514,0,0,21825,626,0,0,0,0,185,0,163,0,0,0,1128,4474,0,670,0,0,0,0,0
"gCSD16_NYC_12","NYC",8170,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,177,0,0,0,0,0,0,0,167,0,0,30,39,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,0,0,0,252,63,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,100,244,0,0,0,14,0,231,0,57,514,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,35,0,0,156,556,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,16,0,0,0,0,0,272,0,229,0,0,0,0,66,0,0,0,113,69,25,0,0,232,42,142,90,0,0,0,0,95,0,0,32,0,0,0,0,0,550,119,0,0,0,2125,0,238,0,0,20,0,0,10,155,0,341,0,0,0,0,0,0,129,0,0,45,0,0,50,0,36,82,138,0,0,0,0,0,246,0,0,0,0,0,0,94,0,111,26,0,0,32,4,0,43,26,0,0,40,0,0,0,0,0,0,0,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,22230,0,0,0,0,0,75,0,0,0,0,0,103,113,0,0,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,81,3941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,0,0,499,0,0,0,0,149,120,0,0,128,0,80,0,0,0,0,0,0,0,70,0,34,52,0,0,0,0,0,0,0,0,0,0,37,0,0,0,80,0,961,1878,0,0,0,0,32,0,124,0,0,0,0,0,429,66,35,0,0,0,4232,835,2783,0,1586,0,0,629,0,1778,1099,561,625,0,0,169,0,0,0,164,236,0,0,0,0,0,0,0,0,403,93,488,62,122,0,0,0,0,0,0,0,0,136,132,0,0,0,0,0,0,0,3009,0,0,0,510,0,52,0,0,0,0,0,0,194,0,0,0,0,0,0,0,3564,69,0,0,0,50,0,192,26,0,0,0,0,0,0,0,0,0,0,0,0
"gCSD16_NYC_13","NYC",42879,0,0,159,50,67,10,103,0,0,0,0,0,0,0,37,173,137,0,0,0,101,49,0,1570,0,0,0,30,0,0,55,0,0,0,55,25,0,0,0,33,0,0,0,729,0,0,0,59,0,0,0,0,0,0,0,0,119,0,194,0,0,0,0,0,34,39,165,0,0,0,0,0,156,44,21,5960,94,0,15,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796,0,0,0,0,0,0,959,486,0,0,10935,0,27,0,0,0,0,0,0,0,1070,0,1070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,351,243,230,0,0,0,43,0,0,0,0,0,0,0,0,0,0,108,288,0,0,0,0,0,173,670,0,0,0,0,0,0,0,827,71,0,0,499,7344,2940,1501,0,0,0,0,115,13,164,0,0,0,0,0,0,0,339,0,33,0,10,0,0,188,0,291,831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,0,65,99,51,11,0,61,42,0,0,115,0,69,0,0,0,0,283,1304,0,0,0,0,985,0,0,0,0,0,446,0,0,0,0,0,0,110163,0,0,0,0,0,26,185,0,0,23,750,32,0,173,0,0,0,0,1943,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,81,1844,0,0,0,575,0,0,0,0,0,0,446,0,0,0,229,0,0,3405,658,0,2078,5061,0,0,0,0,0,0,0,0,0,0,192,1050,40,14,0,27,55,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,623,1192,618,547,675,0,336,467,0,0,0,0,0,0,137,0,0,0,0,76,933,0,0,0,0,0,20810,857,1600,425,652,0,0,1080,0,597,343,5352,7026,18,66,458,0,1388,0,2946,1052,1497,26,496,501,0,495,0,1131,1351,0,844,403,320,0,0,0,0,55,1348,0,149,111,32,3,0,0,0,0,0,0,620,0,0,0,0,237,0,0,0,202,0,0,0,225,0,0,765,61,964,268,89,12619,922,0,0,204,0,0,0,120,14,0,0,0,1216,0,0,392,0,0,0,0
"gCSD16_NYC_14","NYC",9556,0,0,0,0,0,0,0,1631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,0,48,527,0,0,0,0,0,865,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,1008,0,0,0,0,0,0,0,1238,0,0,0,0,0,0,0,0,0,316,0,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,4597,0,0,0,0,0,0,0,0,0,223,0,159,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,219,0,0,0,35,0,0,0,22,0,0,14,0,0,0,0,0,0,312,1339,0,0,0,0,828,0,0,0,0,0,0,0,0,0,0,0,0,14800,0,0,0,0,0,0,0,0,0,7,0,0,51,50,0,0,0,0,1229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1758,1027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651,0,0,0,0,0,5519,0,2456,22,1079,0,0,399,0,867,720,537,535,0,0,274,0,0,0,0,0,0,0,0,0,0,0,0,0,1085,0,0,0,161,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,729,0,0,0,0,0,0,0,0,0,0,1238,0,0,0,0,0,0,0,0,0,2999,0,0,0,370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gCSD16_NYC_15","NYC",50245,0,0,510,2654,5518,993,4620,0,0,1252,0,0,171,2951,532,2122,149,2938,7962,1559,7992,3125,4511,11498,5821,1018,952,334,686,2301,1517,0,215,0,3566,3954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,157,0,107,0,0,0,0,0,2053,20,0,0,0,0,0,0,29,0,0,5979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,393,100,211,0,0,0,0,818,246,0,0,562,0,0,0,0,0,0,0,0,0,0,0,451,0,0,0,0,0,0,0,0,0,0,0,0,0,220,0,0,193,0,0,0,0,60,0,0,0,0,0,0,15,0,0,0,92,118,0,0,0,0,0,2220,0,55,0,0,0,0,0,0,390,0,0,0,167,11318,1887,331,0,0,0,0,64,74,118,0,0,0,0,86,0,0,0,0,0,0,29,0,0,4179,0,1540,4499,0,19,0,0,0,0,0,215,308,489,0,0,0,0,0,1053,0,116,250,192,0,0,157,179,0,102,229,0,21,0,0,0,0,1195,740,0,0,0,0,0,0,0,0,0,0,2857,0,0,0,0,0,0,123285,119,0,0,0,0,0,34,0,0,0,307,0,0,96,0,0,251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4694,1146,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,2308,351,0,12084,12370,0,0,0,0,0,0,0,0,0,0,0,785,179,111,253,136,204,587,0,0,0,0,0,0,0,302,0,0,0,0,0,0,296,466,320,370,469,0,0,0,0,0,0,0,0,0,36,0,44,0,0,48,438,0,0,0,0,0,26327,0,0,223,0,0,0,383,0,212,155,5939,7157,18,0,270,0,0,0,1279,501,471,134,122,898,0,578,0,0,0,0,0,280,95,0,0,0,0,0,89,0,140,166,26,9,0,0,85,54,68,103,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10200,314,0,0,0,0,0,0,0,0,0,0,0,850,0,0,0,0,0,0,0
"gCSD16_NYC_16","NYC",13254,0,0,0,0,0,0,0,2215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,0,0,0,0,0,0,26,0,147,0,0,0,53,0,22,51,0,0,0,746,0,0,0,122,46,0,0,409,0,32,571,0,0,0,408,0,0,0,0,0,0,65,287,0,0,0,0,32,168,0,54,963,15,0,0,0,0,1015,0,0,0,0,0,0,0,0,0,0,0,238,0,0,0,43,110,0,0,0,0,0,0,0,0,27,0,0,0,356,0,226,287,43,0,1072,123,961,0,0,0,0,0,0,0,0,1246,560,43,0,0,0,0,0,1500,615,0,0,0,0,0,0,0,0,412,0,372,607,0,169,41,94,0,0,0,0,0,0,0,0,29,65,132,50,0,0,0,0,70,0,32,0,28,0,0,0,0,510,88,0,0,145,6896,348,806,425,0,0,0,47,16,163,283,289,0,0,118,0,0,0,0,0,0,87,0,0,0,0,0,106,136,0,0,0,0,0,166,0,0,0,0,0,0,0,0,460,0,0,95,20,0,0,38,44,0,0,89,0,35,0,0,0,0,389,1477,0,0,0,0,1111,0,0,0,0,0,53,0,732,0,0,0,39,28635,0,0,0,0,0,59,49,354,0,15,0,96,88,114,160,184,0,483,1547,0,0,0,0,0,0,0,1120,0,0,0,0,0,133,0,0,0,3917,1305,0,0,0,0,0,0,399,0,556,497,0,0,0,0,0,0,0,146,0,1415,2446,0,0,0,1307,128,124,0,0,0,0,178,105,76,15,0,52,0,87,80,495,0,0,86,260,0,0,0,0,0,0,0,0,76,487,154,0,122,44,718,0,8,0,34,0,36,0,161,0,0,0,0,120,891,46,0,0,819,62,8196,652,3343,67,1400,0,31,513,0,1502,1163,971,1063,0,0,334,0,978,0,265,97,56,0,0,199,0,67,0,500,2574,118,723,200,254,0,0,0,0,0,0,526,175,172,108,26,10,0,0,0,0,0,2915,0,89,0,969,0,209,0,0,41,0,1728,0,275,0,0,923,0,0,0,0,5389,99,0,192,334,0,0,151,0,0,0,0,0,255,0,0,474,0,0,0,0
"gCSD16_NYC_17","NYC",9263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,589,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,232,0,0,0,0,0,154,0,54,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,34,0,0,161,0,0,0,0,0,0,0,0,0,839,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,270,466,0,0,0,0,0,0,0,0,0,18,0,0,46,0,59,95,0,0,0,0,104,0,0,0,0,0,0,0,0,417,78,64,0,0,3254,0,0,354,0,0,0,0,0,64,197,253,0,0,0,0,0,0,0,0,0,52,11,95,0,0,0,53,178,0,0,0,0,0,150,0,0,0,0,0,0,46,0,397,0,0,70,8,20,0,0,24,0,0,101,0,0,0,0,0,0,254,690,0,0,0,0,742,0,0,0,0,0,0,0,0,0,0,0,19,16845,0,0,0,0,0,71,36,0,0,0,0,96,105,0,0,0,0,0,1022,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,124,0,2820,970,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,308,1249,0,0,0,892,71,0,0,0,0,0,0,81,0,0,30,32,0,0,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,289,0,0,93,59,790,993,0,0,0,0,0,0,134,0,0,0,0,0,556,39,0,0,0,84,2096,546,2072,0,873,0,11,354,0,1042,759,588,744,0,0,308,0,0,0,169,51,0,0,12,0,0,0,0,0,773,98,575,0,105,0,0,0,0,0,0,0,0,136,43,22,0,0,0,0,0,0,1704,0,0,0,604,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,3428,0,0,0,331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gCSD16_NYC_18","NYC",45704,0,36,313,316,682,126,580,0,0,258,0,0,0,335,52,427,0,379,1071,142,1010,382,895,3066,1510,43,137,60,183,434,195,0,0,0,475,487,0,0,279,141,0,0,52,541,0,0,0,89,64,0,0,0,12,26,0,39,91,0,702,0,594,0,0,0,239,91,271,0,0,11,0,0,142,12,33,4501,0,114,0,0,0,0,0,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,81,0,0,0,292,461,0,426,163,85,0,131,0,22,0,0,0,0,0,0,0,946,417,1533,51,0,0,0,0,0,0,0,0,0,0,0,0,68,0,270,90,219,0,0,145,32,0,0,0,0,0,0,0,0,0,50,212,341,101,0,0,0,0,1041,0,159,12,0,0,554,385,0,1559,89,0,0,81,7656,1207,198,0,0,0,0,29,28,149,0,428,0,0,0,0,0,0,131,0,0,66,0,0,736,0,478,1315,0,0,0,0,19,0,149,0,0,0,20,0,0,29,0,801,0,75,127,30,0,0,93,90,0,19,148,237,1019,342,0,738,0,612,1208,245,303,884,318,1435,162,1177,1415,31,236,690,286,724,402,824,111,48,104673,0,43,0,0,0,79,0,0,0,0,0,103,79,0,0,489,90,353,1073,786,121,94,0,0,0,0,0,0,0,95,0,0,91,0,0,565,2903,0,0,0,101,0,0,0,0,413,558,587,258,415,523,559,0,0,4880,128,0,5118,6754,0,191,337,0,98,101,99,0,0,0,86,766,59,20,26,28,94,205,100,0,0,0,0,270,452,90,426,0,0,0,0,0,67,291,103,85,150,134,646,1082,0,0,0,0,0,0,126,0,0,0,0,460,734,41,0,0,0,0,20674,1330,1233,46,680,0,9,599,0,844,544,4741,5237,42,0,264,228,0,0,223,123,104,16,20,177,0,308,0,0,1851,0,513,227,180,136,0,0,0,0,0,0,332,197,64,20,0,0,27,0,0,17,1100,0,0,0,209,0,0,0,0,0,0,0,0,0,435,271,906,0,0,0,0,11416,85,0,0,0,95,0,158,228,0,89,0,105,631,7,0,0,0,0,0,0
"gCSD16_NYC_19","NYC",7531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,37,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,80,318,0,0,0,0,21,145,0,33,458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,22,0,0,84,0,10,0,0,0,0,0,0,0,600,0,0,22,0,0,0,0,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,54,0,0,0,21,0,0,47,0,73,81,0,0,0,0,76,0,0,0,0,0,0,0,0,406,108,0,0,0,2787,0,152,258,94,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,0,126,0,0,0,0,0,0,111,0,0,0,0,0,169,0,0,0,0,0,0,26,0,140,0,0,65,22,0,0,26,22,0,0,38,0,0,0,0,0,0,0,456,0,0,0,0,646,0,0,0,0,0,0,0,0,0,0,0,49,15705,0,0,0,0,0,28,0,0,0,0,0,89,105,56,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,96,0,95,0,3101,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,193,575,0,0,0,0,122,113,0,0,0,0,76,0,0,0,0,0,0,0,0,0,0,29,0,140,0,0,0,0,0,0,0,0,49,0,70,0,108,83,654,988,0,0,0,0,0,0,122,0,0,27,0,68,0,55,0,0,0,36,1805,507,1719,0,735,0,11,338,0,990,672,456,482,0,0,180,0,0,0,0,0,0,0,0,20,0,0,0,0,585,74,0,0,137,0,0,0,0,0,0,0,110,123,89,14,0,0,0,0,0,0,1826,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2703,0,0,0,245,98,0,169,0,8,0,0,0,0,0,0,0,0,0,0,0
"gCSD16_NYC_2","NYC",2030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,28,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,34,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2979,0,0,0,0,0,0,0,0,0,0,0,39,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,0,0,0,0,0,0,0,64,0,0,0,0,0,0,35,0,0,0,0,0,295,0,0,0,0,0,8,0,267,176,162,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gCSD16_NYC_20","NYC",36400,0,0,0,101,173,10,251,1062,0,0,0,0,0,55,67,250,153,0,274,0,249,114,101,1791,689,66,0,49,108,0,94,0,0,0,92,0,0,0,68,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,33,0,0,0,0,0,17,79,0,32,3490,0,0,0,0,0,0,106,0,0,0,0,0,0,0,84,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,575,157,0,0,74,692,0,19,0,0,0,0,0,0,776,0,1133,0,0,0,0,0,0,0,0,125,0,73,466,77,0,0,0,0,201,0,0,0,0,0,0,0,0,0,0,0,0,0,26,53,34,0,0,0,0,0,438,504,0,0,0,0,0,0,0,466,0,0,0,0,6310,703,0,0,0,0,0,19,20,73,0,0,0,140,0,0,0,0,0,0,0,94,0,0,265,0,326,905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,494,46,36,87,20,12,70,18,40,0,20,59,0,0,0,0,0,0,28,1012,0,0,0,0,789,0,0,0,0,0,528,0,0,0,0,0,0,86339,0,0,0,0,0,16,549,0,0,0,0,0,0,687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139,2362,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,3203,98,0,2375,4030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,269,109,47,0,0,350,0,0,0,0,0,0,0,65,0,0,29,0,73,534,0,0,0,0,0,14161,593,1645,53,742,0,0,545,0,654,512,3663,4304,0,0,308,0,0,0,169,0,33,0,16,0,0,0,0,0,0,0,526,54,193,0,0,0,0,0,12,0,213,187,57,20,0,0,0,0,0,0,816,0,350,0,0,0,0,0,0,143,0,0,0,0,0,0,0,0,0,0,0,9102,82,0,0,228,0,0,0,95,0,0,0,0,390,0,0,0,0,0,0,0
