"","city","A16S","AAC3","ABEM","ABES","ACN","ACRA","ADEF","ADEL","AMPCR","APH3-DPRIME","ARSC","ARSCM","ARSDM","ARSRM","ASR","BASRS","BCRCM","BLAA","BLAI","CADC","CADR","CADX","CAP16S","CDSA","COPA","COPC","COPD","COPK","COPR","COPZ","CORA","CORD","CPXAR","CRP","CTX","CUER","CUTA","CZRA","DFRA","DFRG","DNAK","EBRA","EEFX","EMRASM","EMRBSM","EMRE","EMRRSM","ERMB","FABG","FABI","FABK","FOLP","FOSA","FOSY","FUSE","GYRA","GYRB","HDEA","HNS","KPNE","KPNF","LNUC","LPSB","LPXA","LPXC","LSAC","MARA","MERC","MERD","MERE","MERF","MERP","MERR","MERR1","MERT","MEXB","MEXE","MEXF","MEXK","MEXT","MGRA","MLS23S","MPHB","MTRAD","MUXB","NCRBN","O23S","OLEC","OMPA","OPMH","OSCA","OXA","OXYRKP","PARC","PARE","PARR","PARY","PCM","PCOE","PDRM","PHOP","PMRAR","PSTA","PSTB","PSTC","PTSL","QACC","QACG","QACH","QACJ","QACL","RBPA","RECG","RECGM","RLMA","ROX","RPOB","RPOCL","RPOCR","RPOS","RPSA","RPSJ","RPSL","RRS","RRSA","RRSC","RRSH","RSMA","RUVB","SILB","SILF","SME","SMET","SMRA","SODA","SODB","SOXR","SSME","TCRY","TCRZ","TERB","TET16S","TETA","TETR","TOLC","TOLCSM","TUFAB","UHPT","VANRO","VANRS","YAJC","YCHH"
"gCSD16_NYC_5","NYC",4.72099838541277e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.39162640503514e-06,0,3.49596575663981e-06,0,0,0,0,0,0,4.04491905726921e-07,7.48310025594803e-06,1.27126027514175e-06,0,0,0,0,0,9.24552927375819e-07,7.22306974512358e-06,1.15569115921977e-07,0,0,5.92291719100134e-06,0,0,0,0,0,0,0,0,0,1.56018306494669e-06,1.56018306494669e-05,0,0,0,0,0,4.62276463687909e-07,0,0,0,0,2.31138231843955e-07,0,0,3.46707347765932e-07,0,0,0,0,0,6.6452241655137e-07,0,0,1.5139554185779e-05,1.41572167004422e-06,0,9.47088904980604e-05,0,0,2.34605305321614e-05,0,2.03690566812485e-05,0,0,0,0,0,0,0,9.96783624827054e-06,3.98713449930822e-06,1.68730909246087e-05,0,0,0,0,0,0,0,0,0,0,0,6.35630137570875e-07,0,0,1.12679888023928e-06,0,1.12968810813733e-05,1.35793711208323e-06,0,3.18103991575243e-05,8.92771420497275e-06,2.75343418684111e-05,0,9.7078057374461e-06,0,4.18938045217168e-06,1.47350622800521e-05,6.32740909672826e-06,4.39162640503514e-06,4.36273412605464e-06,6.06737858590381e-07,4.04491905726921e-06,0,1.15569115921977e-07,0,0,0,0,2.74476650314696e-06,1.21347571718076e-06,0,0,0,0,1.19902957769051e-05,0,0,0,0,3.09436307881094e-05,0,2.86033561906894e-06,6.50076277061122e-06,0,0
"gCSD16_NYC_6","NYC",1.7723350577968e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23876844914033e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08618441509221e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39631321987369e-05,0,0,0,0,7.60329090564546e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.47719917440447e-06,0,2.41079955544856e-06,0,3.54996857615503e-06,0,0,0,0,0,0,0,0,0,0,1.35110744316348e-06,0,0,0,0,0,0,0,0,0,0,9.74916743302276e-06,0,0,0,0,0
"gCSD16_NYC_7","NYC",0.000123851334518003,0,2.57559899767862e-06,0,0,0,1.90785110939157e-06,2.8299791455975e-06,0,0,0,0,0,0,0,0,0,2.19402877580031e-06,0,0,0,0,2.50882420884992e-05,0,0,0,0,0,0,0,3.81570221878314e-06,0,6.74107391985022e-06,9.22128036205927e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14471066563494e-06,0,0,0,0,0,0,0,0,0,0,2.54380147918876e-06,0,5.46917318025584e-06,0,0,0,9.22128036205927e-07,0,0,0,0,0,0,0,0,0,0,0,0,0.000242742256151588,0,0,0,0,2.31485934606177e-05,0,5.31018558780654e-06,0,3.17975184898595e-07,0,0,0,0,0,0,0,0,0,0,0,0,2.41661140522932e-06,0,7.21803669719811e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73458659012792e-06,0,0,4.57884266253977e-06,3.1924708563819e-05,1.16060942487987e-05,1.68844823181154e-05,2.27988207572293e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.34827869698221e-05,0,0,0,0,1.86651433535475e-05,0,0,0,0,0
"gCSD16_NYC_8","NYC",6.15080166135407e-05,0,0,0,0,0,0,0,5.49669496099559e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,7.61292252097889e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76718742996008e-05,0,0,0,0,0,0,0,0,0,2.85828137971771e-06,0,0,2.74834748049779e-07,0,0,0,4.94702546489603e-07,0,0,0,0,0,0,0,0,5.78527144644786e-05,0,1.59404153868872e-06,0,0,1.45937251214433e-05,0,0,0,0,0,2.03377713556837e-06,0,5.8539801334603e-06,0,0,2.63841358127788e-06,0,0,0,0,1.04437204258916e-06,0,0,0,0,0,1.53907458907877e-06,0,0,0,0,0,1.51159111427379e-06,0,9.94901787940202e-06,0,1.92109488886796e-05,0,7.99769116824858e-06,0,2.33609535842313e-06,1.50609441931279e-05,5.68907928463044e-06,7.64040599578387e-06,6.92583565085444e-06,0,0,0,0,0,0,0,6.59603395319471e-07,2.39106230803308e-06,0,0,6.04636445709515e-07,0,0,7.64040599578387e-06,0,0,0,0,2.52023463961648e-05,0,0,3.87516994750189e-06,0,0
"gCSD16_NYC_9","NYC",7.18123648901531e-05,0,0,0,2.96457871663685e-05,1.09308488993314e-06,0,0,0,0,0,0,0,7.61847044498856e-07,0,6.45913798596857e-06,0,0,0,0,0,0,0,8.94342182672571e-07,6.028528786904e-06,0,2.38491248712686e-06,0,0,0,0,0,2.68302654801771e-06,0,0,0,0,2.19279453677497e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.09477635599085e-05,0,0,0,0,0,0,0,0,0,0,0,0,6.62475690868571e-07,0,0,0,0,0,7.28723259955428e-07,0,0,2.10336031850771e-05,2.12323458923377e-05,0,0,0.000100663181227479,0,0,2.98776536581725e-05,0,1.75887295925606e-05,0,0,0,0,0,0,0,1.1129591606592e-05,0,0,0,0,0,0,0,0,0,2.41803627167028e-06,0,0,0,5.96228121781714e-07,0,0,8.28094613585714e-07,0,1.71249966089526e-05,0,0,4.36571480282388e-05,0,3.12357288244531e-05,0,1.13945818829394e-05,0,4.33921577518914e-06,1.25870381265028e-05,7.02224232320685e-06,0,6.79037583140285e-06,0,0,0,0,1.46407127681954e-05,0,1.54688073817811e-05,0,4.23984442155885e-06,0,0,0,4.30609199064571e-07,0,8.61218398129142e-06,0,0,0,0,4.62076794380828e-05,0,0,6.75725204685942e-06,0,0
"gCSD16_SAC_1","SAC",3.7676891192761e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.96550777218716e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28004822642073e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.39507094486156e-05,0,0,0,0,0
"gCSD16_SAC_10","SAC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.18793065527513e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09836266274185e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53619198736401e-05,0,0,1.58057066101876e-05,0,0
"gCSD16_SAC_11","SAC",1.78912246570803e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.26636895668837e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26614820650107e-05,0,2.00932215379517e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.68878627583424e-05,0,0,2.91764586715463e-05,0,0
"gCSD16_SAC_12","SAC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.20730297570001e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.70848160523004e-05,0,0,0,0,5.13103764672504e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.83318694784753e-05,0,9.65842380560007e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.96422459457257e-05,0,0,2.08259763308252e-05,0,0
"gCSD16_SAC_13","SAC",3.54030495137872e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.85603415476421e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.98792318936895e-05,0,0,0,0,3.45289001430764e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.47474374857541e-05,0,9.39710573514105e-06,4.3488931192862e-05,2.29464209811584e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.64880699371945e-05,0,0,0,0,0
"gCSD16_SAC_14","SAC",4.95527556656e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.18051536504e-05,0,0,0,0,2.74383027239273e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37191513619636e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.59338319186909e-05,0,0,1.94525280505454e-05,0,0
"gCSD16_SAC_15","SAC",2.86804904659545e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18270063777132e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27140318560417e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9832293049564e-06,0,0,0,0,0,0,0,0,0,0,0,0,5.61782802941377e-06,0,0,0,0,0,0,0,0,0,0,5.08561274241667e-05,0,0,0,0,0
"gCSD16_SAC_16","SAC",4.31279353021484e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.78844409281132e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000106704460618246,0,0,2.1192175105366e-05,0,0
"gCSD16_SAC_2","SAC",1.65705823957145e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gCSD16_SAC_3","SAC",1.64628571892985e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.58376853972998e-05,0,0,2.91746836266049e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.56320434719457e-05,0,0,0,0,0,1.39621700213038e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.54236528746128e-05,0,0,0,0,9.29422064104699e-05,0,0,1.95887161492919e-05,0,0
"gCSD16_SAC_4","SAC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66750782079949e-05,0,0,0,0,0
"gCSD16_SAC_5","SAC",7.3302737055163e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3453700082562e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7565114557355e-05,0,1.3198553763395e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000104370102067462,0,0,3.8174278577204e-05,0,0
"gCSD16_SAC_6","SAC",3.1788435014137e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90562268736682e-05,0,0,0,0,2.74714870492542e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66865874192755e-05,0,1.25583940796591e-05,2.11922900094247e-05,1.47168680621005e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0407390379446e-05,0,0,0,0,8.2806910962752e-05,0,7.06409666980823e-06,2.17809647319087e-05,0,0
"gCSD16_SAC_7","SAC",3.71442115168281e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46614924190433e-05,0,1.68033337814222e-05,0,0,0,0,0,0,0,0,0,0,0,2.21096497123977e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gCSD16_SAC_8","SAC",9.45714072322392e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88564037452217e-05,0,1.55194104175982e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.50563888077892e-05,0,1.60043919931482e-05,2.71589682307969e-05,0,0
"gCSD16_SAC_9","SAC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.30191446295316e-05,0,1.41546862974588e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.10340608934604e-05,0,0,0,0,0
"gCSD17_BAL_1","BAL",7.04649709401901e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63509770723203e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.06920946411669e-05,4.52989098901222e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.29955022656446e-05,0,0,1.59385053317097e-05,0,0
"gCSD17_BAL_10","BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47471562424083e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66071442565356e-05,0,0,0,0,0
"gCSD17_BAL_11","BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9807493174668e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gCSD17_BAL_12","BAL",2.06991692327549e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21759819016205e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06834743920837e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60722961101391e-05,0,0,0,0,0,1.46111782819446e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gCSD17_BAL_13","BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04665359503548e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.47619817670959e-05,0,0,0,0,0
"gCSD17_BAL_14","BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28280717681277e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gCSD17_BAL_2","BAL",2.8233246882313e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92152728608283e-05,0,0,0,0,0
"gCSD17_BAL_3","BAL",1.9349082357676e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74141741219084e-05,0,0,0,0,0,0,1.66885835334956e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.18423905984744e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8698164715352e-06,0,2.37026258881531e-05,0,0,0,0,0,0,0,0,0,3.77307105974682e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35443576503732e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9349082357676e-05,0,0,1.42699482387861e-05,2.32188988292112e-05,0,1.81397647103213e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.345184001308e-05,0,0,0,0,0
"gCSD17_BAL_4","BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.70227168711498e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gCSD17_BAL_5","BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59511342319848e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gCSD17_BAL_7","BAL",2.50420064388496e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61856870885247e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gCSD17_BAL_8","BAL",3.21738943148729e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.77469844951078e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67516970399751e-05,0,0,0,0,0
