"","city","A16S","AAC3","ABEM","ABES","ACN","ACRA","ADEF","ADEL","AMPCR","APH3-DPRIME","ARSC","ARSCM","ARSDM","ARSRM","ASR","BASRS","BCRCM","BLAA","BLAI","CADC","CADR","CADX","CAP16S","CDSA","COPA","COPC","COPD","COPK","COPR","COPZ","CORA","CORD","CPXAR","CRP","CTX","CUER","CUTA","CZRA","DFRA","DFRG","DNAK","EBRA","EEFX","EMRASM","EMRBSM","EMRE","EMRRSM","ERMB","FABG","FABI","FABK","FOLP","FOSA","FOSY","FUSE","GYRA","GYRB","HDEA","HNS","KPNE","KPNF","LNUC","LPSB","LPXA","LPXC","LSAC","MARA","MERC","MERD","MERE","MERF","MERP","MERR","MERR1","MERT","MEXB","MEXE","MEXF","MEXK","MEXT","MGRA","MLS23S","MPHB","MTRAD","MUXB","NCRBN","O23S","OLEC","OMPA","OPMH","OSCA","OXA","OXYRKP","PARC","PARE","PARR","PARY","PCM","PCOE","PDRM","PHOP","PMRAR","PSTA","PSTB","PSTC","PTSL","QACC","QACG","QACH","QACJ","QACL","RBPA","RECG","RECGM","RLMA","ROX","RPOB","RPOCL","RPOCR","RPOS","RPSA","RPSJ","RPSL","RRS","RRSA","RRSC","RRSH","RSMA","RUVB","SILB","SILF","SME","SMET","SMRA","SODA","SODB","SOXR","SSME","TCRY","TCRZ","TERB","TET16S","TETA","TETR","TOLC","TOLCSM","TUFAB","UHPT","VANRO","VANRS","YAJC","YCHH"
"gCSD16_NYC_7","NYC",1.00051374261495,0,0.0208065759054714,0,0,0,0.0154122784484973,0.022861546365271,0,0,0,0,0,0,0,0,0,0.0177241202157719,0,0,0,0,0.20267146159774,0,0,0,0,0,0,0,0.0308245568969946,0,0.0544567171846905,0.0074492679167737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00924736706909838,0,0,0,0,0,0,0,0,0,0,0.0205497045979964,0,0.0441818648856923,0,0,0,0.0074492679167737,0,0,0,0,0,0,0,0,0,0,0,0,1.96095556126381,0,0,0,0,0.187002311841767,0,0.0428975083483175,0,0.00256871307474955,0,0,0,0,0,0,0,0,0,0,0,0,0.0195222193680966,0,0.0583097867968148,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220909324428461,0,0,0.0369894682763935,0.257898792704855,0.0937580272283586,0.136398664269201,0.184176727459543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270485486771128,0,0,0,0,0.150783457487799,0,0,0,0,0
"gCSD16_NYC_8","NYC",0.246557232565826,0,0,0,0,0,0,0,0.000220337115787154,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305166905365209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0708383827255701,0,0,0,0,0,0,0,0,0,0.011457530020932,0,0,0.00110168557893577,0,0,0,0.00198303404208439,0,0,0,0,0,0,0,0,0.23190481436598,0,0.00638977635782748,0,0,0.0584995042414895,0,0,0,0,0,0.00815247328412471,0,0.0234659028313319,0,0,0.0105761815577834,0,0,0,0,0.00418640519995593,0,0,0,0,0,0.00616943924204032,0,0,0,0,0,0.00605927068414674,0,0.0398810179574749,0,0.0770078219676104,0,0.032059050347031,0,0.00936432742095406,0.0603723697256803,0.0228048914839705,0.0306268590944145,0.0277624765891814,0,0,0,0,0,0,0,0.00264404538944585,0.00958466453674121,0,0,0.0024237082736587,0,0,0.0306268590944145,0,0,0,0,0.10102456758841,0,0,0.0155337666629944,0,0
"gCSD16_NYC_9","NYC",0.251478946757917,0,0,0,0.103816262614546,0.00382786219696091,0,0,0,0,0,0,0,0.0026679039554576,0,0.0226191857093145,0,0,0,0,0,0,0,0.00313188725205893,0.0211112399953602,0,0.0083516993388238,0,0,0,0,0,0.00939566175617678,0,0,0,0,0.0767892355875189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213432316436608,0,0,0,0,0,0,0,0,0,0,0,0,0.00231991648300661,0,0,0,0,0,0.00255190813130727,0,0,0.0736573483354599,0.0743533232803619,0,0,0.352511309592855,0,0,0.104628233383598,0,0.0615937826238255,0,0,0,0,0,0,0,0.0389745969145111,0,0,0,0,0,0,0,0,0,0.00846769516297413,0,0,0,0.00208792483470595,0,0,0.00289989560375826,0,0.0599698410857209,0,0,0.152882496230136,0,0.109384062173762,0,0.0399025635077137,0,0.0151954529636933,0.0440784131771256,0.0245911147198701,0,0.0237791439508178,0,0,0,0,0.0512701542744461,0,0.0541700498782044,0,0.0148474654912423,0,0,0,0.0015079457139543,0,0.030158914279086,0,0,0,0,0.161814174689711,0,0,0.0236631481266674,0,0
"gCSD16_SAC_1","SAC",0.0902255639097744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0306535569693464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224985540775014,0,0,0,0,0
"gCSD16_SAC_10","SAC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0485516115871073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0167278661770706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538555691554468,0,0,0.0240718074255406,0,0
"gCSD16_SAC_11","SAC",0.0285965684117906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0681918169819622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020237571491421,0,0.0321161460624725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154861416630004,0,0,0.0466344038715354,0,0
"gCSD16_SAC_12","SAC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00189393939393939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738636363636364,0,0,0,0,0.0804924242424242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0601325757575758,0,0.0151515151515152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140625,0,0,0.0326704545454545,0,0
"gCSD16_SAC_13","SAC",0.0827797649463465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230454777721002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140010219724067,0,0,0,0,0.0807358201328564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0812468063362289,0,0.0219724067450179,0.101686254471129,0.0536535513541134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178845171180378,0,0,0,0,0
"gCSD16_SAC_14","SAC",0.0862437633642195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0901639344262295,0,0,0,0,0.0477548111190306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238774055595153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114754098360656,0,0,0.033856022808268,0,0
"gCSD16_SAC_15","SAC",0.0470417070805044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00193986420950533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0208535402521823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013094083414161,0,0,0,0,0,0,0,0,0,0,0,0,0.00921435499515034,0,0,0,0,0,0,0,0,0,0,0.0834141610087294,0,0,0,0,0
"gCSD16_SAC_16","SAC",0.118730808597748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767656090071648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293756397134084,0,0,0.0583418628454452,0,0
"gCSD16_SAC_2","SAC",0.0273768043802887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gCSD16_SAC_3","SAC",0.0517015706806283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049738219895288,0,0,0.00916230366492147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0804973821989529,0,0,0,0,0,0.043848167539267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798429319371728,0,0,0,0,0.291884816753927,0,0,0.0615183246073298,0,0
"gCSD16_SAC_4","SAC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0514359194170596,0,0,0,0,0
"gCSD16_SAC_5","SAC",0.196730245231608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116621253405995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100817438692098,0,0.0354223433242507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280108991825613,0,0,0.102452316076294,0,0
"gCSD16_SAC_6","SAC",0.0720961281708945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11125945705385,0,0,0,0,0.0623052959501558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605251446372942,0,0.0284824210057855,0.048064085447263,0.0333778371161549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462839341344014,0,0,0,0,0.187805963506898,0,0.0160213618157543,0.0493991989319092,0,0
"gCSD16_SAC_7","SAC",0.0587823652904129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706787963610917,0,0.026592022393282,0,0,0,0,0,0,0,0,0,0,0,0.00349895031490553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gCSD16_SAC_8","SAC",0.211382113821138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0644986449864499,0,0.0346883468834688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212466124661247,0,0.0357723577235772,0.0607046070460705,0,0
"gCSD16_SAC_9","SAC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0742337164750958,0,0.0244252873563218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157088122605364,0,0,0,0,0
"gCSD17_BAL_1","BAL",0.221246707638279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114135206321335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0649692712906058,0.142230026338894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10359964881475,0,0,0.0500438981562774,0,0
"gCSD17_BAL_10","BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00756620428751576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14249684741488,0,0,0,0,0
"gCSD17_BAL_11","BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483221476510067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gCSD17_BAL_12","BAL",0.0910064239828694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00535331905781585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134903640256959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706638115631692,0,0,0,0,0,0.00642398286937901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gCSD17_BAL_13","BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0848167539267016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10261780104712,0,0,0,0,0
"gCSD17_BAL_14","BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0452961672473868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gCSD17_BAL_2","BAL",0.115461847389558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119477911646586,0,0,0,0,0
"gCSD17_BAL_3","BAL",0.0577617328519856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051985559566787,0,0,0,0,0,0,0.0498194945848375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124909747292419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115523465703971,0,0.0707581227436823,0,0,0,0,0,0,0,0,0,0.112635379061372,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404332129963899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577617328519856,0,0,0.0425992779783394,0.0693140794223827,0,0.0541516245487365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15956678700361,0,0,0,0,0
"gCSD17_BAL_4","BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0149892933618844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gCSD17_BAL_5","BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00688073394495413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gCSD17_BAL_7","BAL",0.0955710955710956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617715617715618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gCSD17_BAL_8","BAL",0.145432692307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396634615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757211538461538,0,0,0,0,0
"gCSD17_BAL_9","BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543881334981459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258343634116193,0,0,0,0,0
"gCSD17_DEN_10","DEN",0.0290135396518375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00309477756286267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0444874274661509,0,0.0143133462282398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909090909090909,0,0,0,0,0
"gCSD17_DEN_12","DEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0170990566037736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gCSD17_DEN_14","DEN",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222446916076845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495449949443883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230535894843276,0,0,0,0,0
"gCSD17_DEN_15","DEN",0.191972076788831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087260034904014,0,0,0,0,0.087260034904014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0511925538103549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0930773705642816,0,0,0,0,0.087260034904014,0,0,0,0,0
