"","city","A16S","AAC3","ABEM","ABES","ACN","ACRA","ADEF","ADEL","AMPCR","APH3-DPRIME","ARSC","ARSCM","ARSDM","ARSRM","ASR","BASRS","BCRCM","BLAA","BLAI","CADC","CADR","CADX","CAP16S","CDSA","COPA","COPC","COPD","COPK","COPR","COPZ","CORA","CORD","CPXAR","CRP","CTX","CUER","CUTA","CZRA","DFRA","DFRG","DNAK","EBRA","EEFX","EMRASM","EMRBSM","EMRE","EMRRSM","ERMB","FABG","FABI","FABK","FOLP","FOSA","FOSY","FUSE","GYRA","GYRB","HDEA","HNS","KPNE","KPNF","LNUC","LPSB","LPXA","LPXC","LSAC","MARA","MERC","MERD","MERE","MERF","MERP","MERR","MERR1","MERT","MEXB","MEXE","MEXF","MEXK","MEXT","MGRA","MLS23S","MPHB","MTRAD","MUXB","NCRBN","O23S","OLEC","OMPA","OPMH","OSCA","OXA","OXYRKP","PARC","PARE","PARR","PARY","PCM","PCOE","PDRM","PHOP","PMRAR","PSTA","PSTB","PSTC","PTSL","QACC","QACG","QACH","QACJ","QACL","RBPA","RECG","RECGM","RLMA","ROX","RPOB","RPOCL","RPOCR","RPOS","RPSA","RPSJ","RPSL","RRS","RRSA","RRSC","RRSH","RSMA","RUVB","SILB","SILF","SME","SMET","SMRA","SODA","SODB","SOXR","SSME","TCRY","TCRZ","TERB","TET16S","TETA","TETR","TOLC","TOLCSM","TUFAB","UHPT","VANRO","VANRS","YAJC","YCHH"
"gCSD16_NYC_5","NYC",2.8619897536423e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.66231604989982e-07,0,2.11934369761762e-07,0,0,0,0,0,0,2.4521332038551e-08,4.53644642713193e-07,7.70670435497316e-08,0,0,0,0,0,5.60487589452593e-08,4.37880929259838e-07,7.00609486815741e-09,0,0,3.59062361993068e-07,0,0,0,0,0,0,0,0,0,9.45822807201251e-08,9.45822807201251e-07,0,0,0,0,0,2.80243794726297e-08,0,0,0,0,1.40121897363148e-08,0,0,2.10182846044722e-08,0,0,0,0,0,4.02850454919051e-08,0,0,9.17798427728621e-07,8.58246621349283e-08,0,5.741494744455e-06,0,0,1.42223725823596e-06,0,1.23482422051274e-06,0,0,0,0,0,0,0,6.04275682378577e-07,2.41710272951431e-07,1.02288985075098e-06,0,0,0,0,0,0,0,0,0,0,0,3.85335217748658e-08,0,0,6.83094249645348e-08,0,6.84845773362387e-07,8.23216147008496e-08,0,1.92842761246033e-06,5.4122082856516e-07,1.6692021023385e-06,0,5.88511968925223e-07,0,2.53970938970706e-07,8.9327709569007e-07,3.83583694031618e-07,2.66231604989982e-07,2.64480081272942e-07,3.67819980578264e-08,2.4521332038551e-07,0,7.00609486815741e-09,0,0,0,0,1.66394753118739e-07,7.35639961156529e-08,0,0,0,0,7.26882342571332e-07,0,0,0,0,1.87588190094915e-06,0,1.73400847986896e-07,3.94092836333855e-07,0,0
"gCSD16_NYC_6","NYC",1.48734065673787e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55716748995604e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.11524169301235e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85018045132728e-06,0,0,0,0,6.38066918510864e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75725816126606e-07,0,2.0231390099125e-07,0,2.97912777283818e-07,0,0,0,0,0,0,0,0,0,0,1.13384713742349e-07,0,0,0,0,0,0,0,0,0,0,8.18148522689889e-07,0,0,0,0,0
"gCSD16_NYC_7","NYC",7.52533839398784e-06,0,1.56496125779978e-07,0,0,0,1.15923056133317e-07,1.7195253326442e-07,0,0,0,0,0,0,0,0,0,1.33311514553315e-07,0,0,0,0,1.52438818815312e-06,0,0,0,0,0,0,0,2.31846112266634e-07,0,4.09594798337721e-07,5.60294771311033e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.95538336799903e-08,0,0,0,0,0,0,0,0,0,0,1.54564074844423e-07,0,3.32312760915509e-07,0,0,0,5.60294771311033e-08,0,0,0,0,0,0,0,0,0,0,0,0,1.47492768420291e-05,0,0,0,0,1.40653308108425e-06,0,3.22652506237733e-07,0,1.93205093555529e-08,0,0,0,0,0,0,0,0,0,0,0,0,1.46835871102202e-07,0,4.3857556237105e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66156380457755e-07,0,0,2.78215334719961e-07,1.93977913929751e-06,7.05198591477679e-07,1.02591904677986e-06,1.38528052079314e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.03444963513972e-06,0,0,0,0,1.13411389917095e-06,0,0,0,0,0
"gCSD16_NYC_8","NYC",3.28745314949602e-06,0,0,0,0,0,0,0,2.93784910589456e-09,0,0,0,0,0,0,0,0,0,0,0,0,0,4.06892101166397e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.44518487545102e-07,0,0,0,0,0,0,0,0,0,1.52768153506517e-07,0,0,1.46892455294728e-08,0,0,0,2.64406419530511e-08,0,0,0,0,0,0,0,0,3.09208618395403e-06,0,8.51976240709423e-08,0,0,7.79998937615006e-07,0,0,0,0,0,1.08700416918099e-07,0,3.12880929777771e-07,0,0,1.41016757082939e-07,0,0,0,0,5.58191330119967e-08,0,0,0,0,0,8.22597749650477e-08,0,0,0,0,0,8.07908504121005e-08,0,5.31750688166916e-07,0,1.02677826251015e-06,0,4.27457044907659e-07,0,1.24858587000519e-07,8.0497065501511e-07,3.04067382460087e-07,4.08361025719344e-07,3.70168987342715e-07,0,0,0,0,0,0,0,3.52541892707347e-08,1.27796436106413e-07,0,0,3.23163401648402e-08,0,0,4.08361025719344e-07,0,0,0,0,1.34700381505266e-06,0,0,2.07118361965567e-07,0,0
"gCSD16_NYC_9","NYC",2.8388902407736e-06,0,0,0,1.17195884017176e-06,4.32118901962771e-08,0,0,0,0,0,0,0,3.01173780155871e-08,0,2.55342987523456e-07,0,0,0,0,0,0,0,3.53551828878631e-08,2.38320121688559e-07,0,9.42804877009683e-08,0,0,0,0,0,1.06065548663589e-07,0,0,0,0,8.66856706361681e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.40939024124697e-06,0,0,0,0,0,0,0,0,0,0,0,0,2.61890243613801e-08,0,0,0,0,0,2.88079267975181e-08,0,0,8.31501523473818e-07,8.39358230782232e-07,0,0,3.9794222517117e-06,0,0,1.18112499869824e-06,0,6.95318596794641e-07,0,0,0,0,0,0,0,4.39975609271185e-07,0,0,0,0,0,0,0,0,0,9.55899389190373e-08,0,0,0,2.35701219252421e-08,0,0,3.27362804517251e-08,0,6.76986279741675e-07,0,0,1.72585670541495e-06,0,1.23481249863907e-06,0,4.50451219015737e-07,0,1.7153810956704e-07,4.97591462866222e-07,2.77603658230629e-07,0,2.68437499704146e-07,0,0,0,0,5.787774383865e-07,0,6.11513718838225e-07,0,1.67609755912833e-07,0,0,0,1.70228658348971e-08,0,3.40457316697941e-07,0,0,0,0,1.82668444920626e-06,0,0,2.67128048486077e-07,0,0
"gCSD16_SAC_1","SAC",7.20594765616252e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14094171222573e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44817452420906e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.79686771682514e-06,0,0,0,0,0
"gCSD16_SAC_10","SAC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8363741592617e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.35538941621622e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.58320494976928e-07,0,0,3.38946281845748e-07,0,0
"gCSD16_SAC_11","SAC",3.99001550796258e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.51465236514154e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82370328255814e-07,0,4.48109433971182e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16074685969666e-06,0,0,6.50679452067744e-07,0,0
"gCSD16_SAC_12","SAC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.62592938123565e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0241124586819e-06,0,0,0,0,1.11601998702515e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33732578542319e-07,0,2.10074350498852e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.94975256556747e-06,0,0,4.5297281826315e-07,0,0
"gCSD16_SAC_13","SAC",7.60565415597591e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11737655823774e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2863884189737e-06,0,0,0,0,7.41786022619873e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.46480870864302e-07,0,2.01878474510472e-07,9.34274800641485e-07,4.92959065665105e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64319688555035e-06,0,0,0,0,0
"gCSD16_SAC_14","SAC",1.4095789909078e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47365076322179e-06,0,0,0,0,7.80510680915887e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.90255340457944e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87555551682773e-06,0,0,5.5334712452992e-07,0,0
"gCSD16_SAC_15","SAC",8.01076289765448e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.30340738047607e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.55116293401178e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22979998182135e-07,0,0,0,0,0,0,0,0,0,0,0,0,1.56911850572613e-07,0,0,0,0,0,0,0,0,0,0,1.42046517360471e-06,0,0,0,0,0
"gCSD16_SAC_16","SAC",8.59895001927759e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.55966596073982e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12749884097644e-06,0,0,4.22534613016226e-07,0,0
"gCSD16_SAC_2","SAC",4.5304857456668e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gCSD16_SAC_3","SAC",3.36888023661889e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.24094807573463e-07,0,0,5.97016750793221e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24521859625473e-07,0,0,0,0,0,2.85715159308184e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20257454262664e-07,0,0,0,0,1.90192479181269e-06,0,0,4.0085410410402e-07,0,0
"gCSD16_SAC_4","SAC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.50056732622212e-07,0,0,0,0,0
"gCSD16_SAC_5","SAC",1.38413780074122e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.20513820938011e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.09322695670711e-07,0,2.49221487668088e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97076684094457e-06,0,0,7.20825225870776e-07,0,0
"gCSD16_SAC_6","SAC",7.93356398260681e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.22431542941463e-06,0,0,0,0,6.85616640472193e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.66027593601559e-07,0,3.13424749930145e-07,5.2890426550712e-07,3.67294628824389e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.09315218636486e-07,0,0,0,0,2.0666444448519e-06,0,1.76301421835707e-07,5.43596050660096e-07,0,0
"gCSD16_SAC_7","SAC",7.72025097102146e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.28268271515675e-07,0,3.49249448689066e-07,0,0,0,0,0,0,0,0,0,0,0,4.59538748275087e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gCSD16_SAC_8","SAC",2.17330216870034e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.63135789936771e-07,0,3.56644458453389e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18444730802701e-06,0,3.67789597780058e-07,6.24127802293431e-07,0,0
"gCSD16_SAC_9","SAC",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.27729237035556e-07,0,2.72349619927828e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75158186933976e-06,0,0,0,0,0
"gCSD17_BAL_1","BAL",3.73931684966295e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.92901266054041e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09805336061531e-06,2.40384654621189e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7509499534136e-06,0,0,8.45797858852333e-07,0,0
"gCSD17_BAL_10","BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12305788897349e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11509235756673e-06,0,0,0,0,0
"gCSD17_BAL_11","BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.25142463804866e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gCSD17_BAL_12","BAL",9.49983640722893e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.58813906307584e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.40821104389511e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.37634356326011e-07,0,0,0,0,0,6.70576687569101e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gCSD17_BAL_13","BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04963287535173e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26992619486999e-06,0,0,0,0,0
"gCSD17_BAL_14","BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.26460758009944e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gCSD17_BAL_2","BAL",1.64689702832182e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70418040321997e-06,0,0,0,0,0
"gCSD17_BAL_3","BAL",6.9105375798748e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.21948382188732e-07,0,0,0,0,0,0,5.96033866264202e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49440375164793e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38210751597496e-07,0,8.46540853534663e-07,0,0,0,0,0,0,0,0,0,1.34755482807559e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83737630591236e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9105375798748e-07,0,0,5.09652146515767e-07,8.29264509584976e-07,0,6.47862898113263e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.90903600644041e-06,0,0,0,0,0
"gCSD17_BAL_4","BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.06401676797232e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gCSD17_BAL_5","BAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.18237117056459e-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gCSD17_BAL_7","BAL",9.84546959155877e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.36353522381238e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"gCSD17_BAL_8","BAL",1.16297350334032e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17174591820088e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.05515129838351e-07,0,0,0,0,0
